time,close,high,low,open,volumefrom,volumeto,ret_holding,15SMA,SMA_ret_holding1,buy_signal,sell_signal,hold_signal,close_ret,12EMA,50EMA,100EMA,minusDI,plusDI,MACD,RSI,StoOsci,StoOsci_signal,BB_hband,BB_lband,ATR,ADI,MFI
2016-01-26,1.02,1.02,1.02,1.02,0.0,0.0,0.0,1.04599999999994,-0.00828553218610617,0,1,0,0.0,1.037511987105776,1.2094253964951809,2.167293990428532,95.36144681998758,4.638553180012386,-0.0023621126065717576,19.30253117088553,0.0,0.0,1.129552475794624,0.9475903813481233,0.007206665774431382,26.9674682,0.0
2016-01-27,1.02,1.02,1.02,1.02,0.0,0.0,0.0,1.0373333333332735,-0.008354755784062085,0,1,0,0.0,1.034817835243349,1.2019969495738012,2.144575297548759,95.36144681998758,4.638553180012386,-0.0009324018911314111,19.30253117088553,0.0,0.0,1.0962459517614558,0.9623254768098629,0.006691903933400569,26.9674682,0.0
2016-02-17,1.1,1.1,1.1,1.1,0.0055,0.00605,0.0,1.025333333333274,0.005201560468140798,1,0,0,0.07843137254901977,1.032751526494837,1.1016984518055908,1.7604724361838051,9.489826804982272,90.51017319501771,0.008613217498677866,84.63990553965125,100.0,99.99999999999999,1.0669205851974324,0.9845079862310292,0.007125754723227654,26.9674682,100.0
2016-02-18,1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.0306666666666073,0.00517464424320857,1,0,0,0.0,1.0430974454956314,1.1016318458524306,1.7473937740811556,9.489826804982272,90.51017319501771,0.011350269443117908,84.63990553965125,100.0,100.0,1.087416907811903,0.9754402350451302,0.006616772242997108,26.9674682,100.0
2016-02-19,1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.0359999999999407,0.005148005148005508,1,0,0,0.0,1.0518516846501498,1.1015678518974334,1.7345740953864792,9.489826804982272,90.51017319501771,0.012549310807312704,84.63990553965125,100.0,100.0,1.1027950011676793,0.9714907131179249,0.0061441456542116,26.9674682,100.0
2016-02-20,1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.0413333333332742,0.005121638924456162,1,0,0,0.0,1.0592591177808959,1.1015063675092989,1.72200827171546,9.489826804982272,90.51017319501773,0.012692898788598767,84.63990553965125,100.0,100.0,1.1151377746290314,0.9705765110851442,0.0057052781074822,26.9674682,100.0
2016-02-21,1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.0466666666666076,0.00509554140127455,1,0,0,0.0,1.0655269458146042,1.1014472942736402,1.7096912762359457,9.489826804982272,90.51017319501771,0.012138492233911937,84.63990553965125,100.0,100.0,1.1252366159372404,0.9719062412055068,0.005297758242662043,26.9674682,100.0
2016-02-22,1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.0519999999999412,0.005069708491762137,1,0,0,0.0,1.0708304926123573,1.1013905376354582,1.6976181816570162,9.489826804982272,90.51017319501771,0.011147993055023245,84.63990553965125,100.0,100.0,1.1334651793541966,0.9751062492171222,0.004919346939614754,26.9674682,100.0
2016-02-23,1.1,1.1,1.1,1.1,0.0001518,0.000167,0.0,1.0573333333332746,0.00504413619167754,1,0,0,0.0,1.075318109133533,1.1013360067477933,1.6857841582578674,9.489826804982272,90.51017319501771,0.009910674540302821,84.63990553965125,100.0,100.0,1.1399999995839452,0.9800000004159448,0.004567965015356557,26.9674682,100.0
2016-02-24,1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.062666666666608,0.005018820577164629,1,0,0,0.0,1.0791153231129895,1.1012836143263114,1.6741844719557315,9.489826804982272,90.51017319501773,0.008560928296681078,84.63990553965125,100.0,100.0,1.1448937507827979,0.9865348206456638,0.004241681799973946,26.9674682,100.0
2016-02-25,1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.0679999999999414,0.004993757802747023,0,0,1,0.0,1.0823283503263756,1.1012332765095934,1.6628144824120537,9.489826804982272,90.51017319501774,0.007191958371825791,84.63990553965125,100.0,100.0,1.1480937587944449,0.9947633840625882,0.003938704528547236,26.9674682,100.0
2016-02-26,1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.0733333333332749,0.004968944099379424,0,0,1,0.0,1.0850470656607794,1.1011849127249036,1.6516696411761713,9.489826804982272,90.51017319501774,0.005866311153661341,84.63990553965125,100.0,100.0,1.149423488914844,1.004862225370761,0.003657368490793862,26.9674682,100.0
2016-02-27,1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.0786666666666085,0.004944375772559129,0,0,1,0.0,1.0873475170975826,1.1011384455592212,1.640745489865752,9.489826804982272,90.51017319501776,0.004623939876702928,84.63990553965125,100.0,100.0,1.1485092868821092,1.0172049988320675,0.003396127884308586,26.9674682,100.0
2016-02-28,1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.083999999999942,0.004920049200492382,0,0,1,0.0,1.0892940529287238,1.1010938006353304,1.6300376583832619,9.489826804982272,90.51017319501774,0.0034883526073228102,84.63990553965125,100.0,100.0,1.1445597649549708,1.0325830921877774,0.003153547321143687,26.9674682,100.0
2016-02-29,1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.0893333333332753,0.004895960832313584,0,0,1,0.0,1.0909411217089202,1.1010509064927685,1.6195418631677516,9.489826804982272,90.51017319501774,0.0024712741850592412,84.63990553965125,100.0,100.0,1.1354920137692046,1.0530794148021152,0.002928293941061995,26.9674682,100.0
2016-03-13,0.0999,0.0999,0.0999,0.0999,9.173,0.9164,0.0,1.033326666666609,-0.06452299692256436,0,1,0,-0.9091818181818182,0.9451059004570687,1.0614051343334514,1.4807861450865127,99.09594804151996,0.9040519584800294,-0.06602704518983302,1.2912967716892467,0.0,0.0,1.5436945471626908,0.5134340242657724,0.07255312745404474,26.9674682,0.0
2016-03-14,0.0999,0.0999,0.0999,0.0999,0.0,0.0,0.0,0.9666533333332757,-0.0689733651498683,0,1,0,0.0,0.8150742234636735,1.0236990506341004,1.4534418649857896,99.09594804151996,0.9040519584800294,-0.10252916242702603,1.2912967716892467,0.0,0.0,1.6570527690259271,0.25720437383110784,0.06737076120732725,26.9674682,0.0
2016-03-15,0.0999,0.0999,0.0999,0.0999,0.0,0.0,0.0,0.8999799999999424,-0.07408312777321457,0,1,0,0.0,0.7050474198538776,0.9874716368837436,1.4266390557781503,99.09594804151997,0.9040519584800294,-0.11975049938542376,1.2912967716892467,0.0,0.0,1.7064267289311656,0.06495898535444089,0.06255856397823245,26.9674682,0.0
2016-03-16,0.0999,0.0999,0.0999,0.0999,0.0,0.0,0.0,0.833306666666609,-0.0800105603379363,0,1,0,0.0,0.611947816799435,0.9526649060255576,1.4003669952676918,99.09594804151996,0.9040519584800294,-0.12371131024445436,1.2912967716892467,0.0,0.0,1.7178553965157448,-0.08934111080156693,0.05809009512264442,26.9674682,0.0
2016-03-17,0.0999,0.0999,0.0999,0.0999,0.0,0.0,0.0,0.7666333333332758,-0.08696899865212193,0,1,0,0.0,0.5331712295995219,0.9192231450049476,1.3746151735792227,99.09594804151996,0.9040519584800294,-0.11887108489305066,1.2912967716892467,0.0,0.0,1.701232107521243,-0.21558925037849364,0.053940802613884106,26.9674682,0.0
2016-03-18,0.0999,0.0999,0.0999,0.0999,0.0,0.0,0.0,0.6999599999999424,-0.0952530620797456,0,1,0,0.0,0.46651411735344156,0.887092825592989,1.3493732889538916,99.09594804151996,0.9040519584800294,-0.10849734191274626,1.2912967716892467,0.0,0.0,1.661228007194607,-0.31845657862328625,0.05008788814146381,26.9674682,0.0
2016-03-19,0.0999,0.0999,0.0999,0.0999,0.0,0.0,0.0,0.6332866666666092,-0.10528144179045729,0,1,0,0.0,0.4101119454529121,0.8562225187069895,1.324631243628072,99.09594804151996,0.9040519584800294,-0.09495181864454783,1.2912967716892467,0.0,0.0,1.6000499999665756,-0.40014999996668343,0.04651018184564497,26.9674682,0.0
2016-03-20,0.0999,0.0999,0.0999,0.0999,0.0,0.0,0.0,0.5666133333332758,-0.11766989834338537,0,1,0,0.0,0.3623870307678487,0.8265628120910292,1.300379139793853,99.09594804151996,0.9040519584800294,-0.07991194925065864,1.2912967716892467,0.0,0.0,1.5183565786231492,-0.4613280071946855,0.04318802599952747,26.9674682,0.0
2016-03-21,0.0999,0.0999,0.0999,0.0999,0.0,0.0,0.0,0.4999399999999425,-0.13336267018710457,0,1,0,0.0,0.3220044106497181,0.7980662312247144,1.2766072756395193,99.09594804151996,0.9040519584800295,-0.06454173196444771,1.2912967716892467,0.0,0.0,1.4154892503783252,-0.5013321075212902,0.04010316699956123,26.9674682,0.0
2016-03-22,0.0999,0.0999,0.0999,0.0999,0.0,0.0,0.0,0.4332666666666091,-0.15388521310972958,0,1,0,0.0,0.2878345013189922,0.7706871633335493,1.2533061414684397,99.09594804151996,0.9040519584800295,-0.0496230875448577,1.2912967716892467,0.0,0.0,1.2892411108013626,-0.5179553965157562,0.03723865507102114,26.9674682,0.0
2016-03-23,0.0999,0.0999,0.0999,0.0999,0.0,0.0,0.0,0.3665933333332758,-0.18187273818402894,0,1,0,0.0,0.2589215011160703,0.7443817843792925,1.230466415894807,99.09594804151996,0.9040519584800294,-0.03565643918777814,1.2912967716892467,0.0,0.0,1.1349410146453096,-0.5065267289311317,0.034578751137376774,26.9674682,0.0
2016-03-24,0.0999,0.0999,0.0999,0.0999,0.0,0.0,0.0,0.2999199999999425,-0.2223037254379372,0,1,0,0.0,0.23445665479052105,0.719107988913438,1.2080789621147119,99.09594804151996,0.9040519584800294,-0.022937370067656837,1.2912967716892467,0.0,0.0,0.9426956261685766,-0.45715276902582724,0.03210884034184986,26.9674682,0.0
2016-03-25,0.0999,0.0999,0.0999,0.0999,0.0,0.0,0.0,0.23324666666660918,-0.285849029639651,0,1,0,0.0,0.21375563097659475,0.6948253226815385,1.1861348242510543,99.09594804151996,0.9040519584800294,-0.011614735158039624,1.2912967716892467,0.0,0.0,0.686465975733781,-0.34379454716246016,0.029815351746003443,26.9674682,0.0
2016-04-11,999.1,999.1,1.1,1.1,1.726,203.35,0.0,66.6999066666666,0.9985022467797566,1,0,0,10000.001001001001,153.7988757039056,39.57774645527418,20.655221146633444,0.008035076730929121,99.99196492326907,63.78512570318425,99.98830223563711,0.10011010008907907,0.10011010008907907,586.0207763919503,-443.10667639195043,71.36560863568032,230.3174682,100.0
2016-04-12,999.1,999.1,999.1,999.1,0.0,0.0,0.0,133.29991333333328,0.4996252810767019,1,0,0,0.0,283.84520251868935,77.2060701236948,40.03036528234367,0.008035076730929121,99.99196492326908,100.25617150895525,99.98830223563711,100.0,50.05005505004454,841.9686279969625,-556.3402279969627,66.26806516170315,230.3174682,100.0
2016-04-13,999.1,999.1,999.1,999.1,0.0,0.0,0.0,199.89991999999992,0.3331667499750208,1,0,0,0.0,393.8844021311987,113.35877325609891,59.02184319754478,0.008035076730929121,99.99196492326908,117.48723161437617,99.98830223563711,100.0,66.70003670002968,1034.002586906822,-605.6598869068222,61.53463193586721,230.3174682,100.0
2016-04-14,999.1,999.1,999.1,999.1,0.0,0.0,0.0,266.49992666666657,0.24990628515244873,1,0,0,0.0,486.9944941110143,148.0937233244872,77.63725224313795,0.008035076730929121,99.9919649232691,121.48798361350572,99.98830223563711,100.0,100.0,1188.1329853531363,-617.0759853531365,57.13930108330527,230.3174682,100.0
2016-04-15,999.1,999.1,999.1,999.1,0.0,0.0,0.0,333.09993333333324,0.19994001800060412,1,0,0,0.0,565.7799565554736,181.46651848823282,95.88403932743225,0.008035076730929121,99.9919649232691,116.70961308540194,99.98830223563711,100.0,100.0,1314.2422784838948,-600.4709784838949,53.057922434497755,230.3174682,100.0
2016-04-16,999.1,999.1,999.1,999.1,0.0,0.0,0.0,399.6999399999999,0.16662501041823208,1,0,0,0.0,632.4445786238623,213.5305765867335,113.76950389520587,0.008035076730929121,99.9919649232691,106.41314389991203,99.98830223563711,100.0,100.0,1416.9964742665081,-560.5108742665082,49.26807083203363,230.3174682,100.0
2016-04-17,999.1,999.1,999.1,999.1,0.0,0.0,0.0,466.29994666666664,0.14282653717366922,1,0,0,0.0,688.853104989422,244.33722064215573,131.30080084777606,0.008035076730929121,99.9919649232691,92.95525822800658,99.98830223563711,100.0,100.0,1498.60005,-499.40015000000017,45.748922915459794,230.3174682,100.0
2016-04-18,999.1,999.1,999.1,999.1,0.0,0.0,0.0,532.8999533333333,0.12497656689605274,1,0,0,0.0,736.583396529511,273.93576100913003,148.48494340524582,0.008035076730929121,99.99196492326911,78.00947871783677,99.98830223563711,100.0,100.0,1559.7107742665082,-417.7965742665083,42.48114270721266,230.3174682,100.0
2016-04-19,999.1,999.1,999.1,999.1,0.0,0.0,0.0,599.49996,0.11109259568035124,1,0,0,0.0,776.9705662942016,302.37357430288966,165.32880591207262,0.008035076730929121,99.99196492326911,62.73679925209629,99.98830223563711,100.0,100.0,1599.670878483895,-315.04237848389494,39.44677537098318,230.3174682,100.0
2016-04-20,999.1,999.1,999.1,999.1,0.0,0.0,0.0,666.0999666666668,0.09998500225116369,1,0,0,0.0,811.144325325863,329.6961792321881,181.83912658708107,0.008035076730929121,99.99196492326911,47.91685446596395,99.98830223563711,100.0,100.0,1616.2758853531366,-188.93308535313645,36.6291485587701,230.3174682,100.0
2016-04-21,999.1,999.1,999.1,999.1,0.0,0.0,0.0,732.6999733333336,0.09089669590634442,1,0,0,0.0,840.0605829680379,355.9473094583768,198.02251021902003,0.008035076730929121,99.99196492326911,34.04834879665728,99.98830223563711,100.0,100.0,1604.8597869068226,-34.80268690682237,34.01278080457224,230.3174682,100.0
2016-04-22,999.1,999.1,999.1,999.1,0.0,0.0,0.0,799.2999800000002,0.08332291796962976,1,0,0,0.0,864.5281855883399,381.168983597264,213.8854308087424,0.008035076730929121,99.99196492326911,21.425593642961843,99.98830223563711,100.0,100.0,1555.540127996963,157.23127200303725,31.583296461388507,230.3174682,100.0
2016-04-23,999.1,999.1,999.1,999.1,0.0,0.0,0.0,865.899986666667,0.07691420220832579,1,0,0,0.0,885.2315416516723,405.4015724758027,229.43423415906432,0.008035076730929121,99.99196492326911,10.196523199659964,99.98830223563711,100.0,100.0,1442.306576391951,413.1791236080496,29.327346714146472,230.3174682,100.0
