time,close,high,low,open,volumefrom,volumeto,buy_signal,sell_signal,hold_signal,12EMA,50EMA,minusDI,plusDI,MACD,MACDsignal,RSI,StoOsci,StoOsci_signal,BB_hband,BB_lband,ATR,ADI,MFI
5/18/2017,1880.99,1980.49,1791.12,1801.3,73095.54,135901905.4,1,0,0,1719.7362337683082,1439.3791385070015,13.795290654436954,36.97424937747527,135.7334156395334,127.31680764867444,75.8324168487148,71.96556134385621,58.714056089712564,1915.2866358085398,1496.7576499057436,104.32276589504436,5258367361.1135025,71.83747274061037
5/19/2017,1962.0,1969.7,1875.28,1880.99,98759.13,191523926.2,1,0,0,1757.0075824193377,1459.874074251825,12.787972610174261,34.274427423450646,145.00497304084251,130.85444072710806,78.74887407542393,78.4052990686787,68.60780138678736,1955.429257315417,1521.5050283988662,103.61542547396975,5418653536.164593,72.47926438666454
5/20/2017,2040.18,2048.45,1944.4,1962.0,89862.03,179346919.1,1,0,0,1800.5725697394396,1482.6311693792045,11.756013511792109,37.61614373242494,156.8531166112034,136.05417590392713,81.11714685214193,79.50309229814462,76.62465090355984,2013.4430360383867,1534.1898211044677,103.64646651154331,5569491103.588342,74.02346051805844
5/21/2017,2044.19,2094.94,1980.07,2040.18,78775.32,161036810.1,1,0,0,1838.0521743949105,1504.6530843055102,10.71467290930797,37.86909938823067,164.66823631321017,141.77698798578373,81.23267440038353,82.97036014023156,80.29291716901828,2053.0586205177615,1564.53709376795,104.4481474750045,5588234571.4305725,75.02766531931763
5/22/2017,2124.41,2264.76,1998.61,2044.19,174376.65,373482496.0,1,0,0,1882.1072244880013,1528.9572770778432,8.754580759732294,42.613897430364936,175.31394848642685,148.48438008591236,83.4182741846587,66.17006400258161,76.21450548031926,2120.6754305963773,1562.6259979750482,115.99827979821849,5567816873.45274,77.82792775459828
5/23/2017,2272.58,2286.3,2110.78,2124.41,114179.23,251969081.9,1,0,0,1942.179959182155,1558.1189524865551,7.736399373527239,39.08506511182032,193.47655547699355,157.48281516412862,86.53697205806202,68.88641039940008,72.67561151407108,2226.5674171687165,1538.888297116995,120.24983124120288,5780394252.940843,78.71316322669311
5/24/2017,2445.28,2496.98,2263.29,2272.58,149254.84,353734030.9,1,0,0,2019.5799654618236,1592.909581800808,6.618392665878183,46.4651119207095,219.27829536445165,169.84191120419325,89.1082928917572,73.72858112107167,69.59501850768446,2372.662288783227,1491.7891397881986,128.35270043825983,5977612819.785642,81.03092079981838
5/25/2017,2307.22,2781.76,2210.48,2445.28,248438.97,622139031.0,1,0,0,2063.832278467697,1620.9217550635215,4.777269867980683,47.406579479739,225.98110245161183,181.06974945367696,76.52542874187748,66.10512032104859,69.5733706138401,2442.11353978326,1492.0421745024514,159.99036469266986,5566178626.549749,84.41034584411716
5/26/2017,2244.89,2616.52,2051.45,2306.96,191494.03,441342711.5,1,0,0,2091.6873125495895,1645.391098002207,10.171852747533833,36.46173979042437,223.6851125346957,189.5928220698807,71.60907218829026,43.14812408875027,60.993941843623496,2474.7679542741703,1539.1734742972553,188.92462435747916,5427004970.60945,76.31632914737162
5/27/2017,2052.43,2322.37,1868.56,2244.89,222952.91,446034004.0,1,0,0,2085.647726003499,1661.3534078844734,15.240780953518481,30.327417547786578,203.98420747118985,192.47109915014255,59.003958011177176,16.74678446147849,42.0000096237591,2475.7215991919848,1579.461257950869,207.8450083319449,5342409772.785955,69.44725370055285
5/28/2017,2189.02,2300.52,2051.07,2052.43,125004.39,266766116.9,1,0,0,2101.5511527721915,1682.0462154184156,13.844115414541935,27.548212262681588,197.12048746449796,193.40097681301364,63.86539988040842,43.09326866167195,34.329392403966885,2488.780802258487,1625.8977691700813,210.81679345109168,5370695857.339994,71.10784561236387
5/29/2017,2278.21,2337.35,2117.34,2189.02,92235.69,204101576.1,1,0,0,2128.729436961085,1705.4251873627913,12.722354835014752,26.672456761413777,196.61141352803543,194.043064156018,66.64667674143732,52.65976643136577,37.49993985150538,2496.476640788736,1699.5290734969753,211.47345106172796,5465069991.8641205,74.63116324218231
5/30/2017,2192.55,2329.26,2147.1,2278.21,120964.11,270069146.9,1,0,0,2138.547985120918,1724.5281211917015,11.854741518005314,24.853502724707393,187.13870416439067,192.66219215769254,61.73217872562066,50.50543613577888,48.75282374293885,2474.7816906733306,1787.3968807552374,209.3796331287474,5329768551.668173,71.47722077232893
5/31/2017,2303.34,2330.62,2168.37,2192.55,117749.1,261223036.0,1,0,0,2163.900602794623,1747.2266262430073,11.118015147463444,23.361045257072288,186.42237968672748,191.41422966349953,65.29653182341238,41.774254594389966,48.313152387178185,2467.5875702703584,1866.3110011582098,206.0132307624083,5503149807.426818,72.36751796676168
6/1/2017,2412.65,2460.84,2303.34,2303.34,122696.44,290070431.9,0,0,1,2202.1697408262194,1773.3216605079874,10.431507151407663,27.023794437611855,192.45657128187167,191.62269798717398,68.4217415905583,70.15433786113798,54.14467619710226,2485.102384194884,1924.7476158051127,202.54799999366486,5615715552.174297,73.62130296122244
6/2/2017,2492.6,2493.97,2385.59,2412.65,83028.45,199765372.8,1,0,0,2246.851319160647,1801.5286542135566,9.969398149280114,27.180816860699448,201.36875476773253,193.5719093432857,70.51332574453853,75.90678824721383,62.61179356758057,2524.849514208052,1960.800485791945,195.82171427983164,5810430573.235306,73.94576216061671
6/3/2017,2545.43,2582.77,2449.95,2492.6,70956.49,177168595.5,0,0,1,2292.7865008282397,1830.7012560091034,9.4119798188604,29.399251208799175,210.27079305702227,196.91168608603303,71.84059042954988,78.80530089458145,74.9554756676444,2576.837128814338,1980.9914426142304,191.32159183127223,5887983518.140967,74.17536959571991
6/4/2017,2524.06,2559.79,2478.18,2545.43,59478.96,149060810.4,0,0,1,2328.3670391623564,1857.8917949891386,9.071976855859797,28.33721827700725,213.14434678159932,200.1582182251463,70.4590077975173,76.03947696583174,76.9171887025423,2605.5729360888413,2020.808492482585,183.48504955760993,5906522511.224658,70.50501573328324
6/5/2017,2704.96,2705.38,2523.92,2524.06,86686.38,225611887.5,0,0,1,2386.304417752763,1891.1101559699566,8.341089288812942,32.518187793997676,227.39748036317314,205.60607065275167,74.86552541890558,56.757273204987335,70.53401702180015,2689.7392113482515,2019.5779315088898,183.3404031606378,6131090014.367224,69.90163764356453
6/6/2017,2870.5,2931.24,2699.68,2704.96,192228.25,538772473.8,0,1,0,2460.7960457908,1929.51760083388,7.499932088550243,39.07515501676827,249.1785111708091,214.32055875636317,78.08678420495542,70.03052738692583,67.60909251924826,2820.550926601856,1974.1833591124278,186.78466007773508,6387214016.422433,72.62760559421625
6/7/2017,2691.51,2880.95,2626.56,2870.5,122676.04,340329903.7,0,0,1,2496.2905002845228,1959.3996557031396,9.790542024500365,34.861789572775564,249.12537563638307,221.28152213236717,67.94683991558156,57.20200708796799,61.32993589329368,2864.3004040045394,1965.609595995459,191.61361292932543,6220667887.598136,64.18265156251319
6/8/2017,2798.78,2808.41,2623.61,2691.51,95420.44,260898606.1,0,0,1,2542.827346394596,1992.3165319500754,9.145458041451032,32.11732121970211,254.80186060928145,227.98558982775003,70.4254613733776,56.68444506824803,61.30565984771391,2935.6132334129798,1964.5196237298753,191.12692629151644,6454375437.67278,61.31167295634504
6/9/2017,2811.43,2852.07,2786.07,2798.78,67044.96,189237110.9,0,1,0,2584.150831564658,2024.438628736347,8.87329813115933,33.13014563214271,257.3546410226995,233.85940006673997,70.71307539189411,85.18719955086145,66.35788390235912,2995.0007465525373,1986.066396304604,182.18928869926526,6410564179.270475,70.07238489780975
6/10/2017,2900.25,2914.19,2807.36,2811.43,86516.58,246869682.1,0,1,0,2632.7814728624026,2058.7841727074706,8.430302247521176,34.379175045127006,263.5072223605889,239.78896452550975,72.71918362784024,84.51136344688446,75.4610026886646,3033.732204611456,2068.452081102828,176.80648236360346,6593006951.916689,79.39741205279212
6/11/2017,2973.45,2977.86,2867.25,2900.25,83026.07,241516660.8,0,1,0,2685.1920154989557,2094.6534208365892,7.980291292718772,35.61671056935048,271.1640057750542,246.06397277541865,74.28266105682424,83.51418059889166,84.40424786554583,3090.749853874171,2123.495860411541,172.07816219477465,6815265164.581293,79.6792807480236
6/12/2017,2656.77,2985.06,2483.63,2973.45,217963.32,585158909.9,0,0,1,2680.8193977298856,2116.6972082547622,22.291946256669533,28.178041647736574,248.8104998373842,246.61327818781177,58.62828727258774,23.96342693925705,63.996323661677685,3082.230983559151,2186.094730726561,195.60329346657645,6634208177.821456,66.77498404698491
6/13/2017,2712.99,2784.77,2647.44,2656.77,116738.08,314476276.7,0,0,1,2685.768721156057,2140.0812393035953,20.982628717111226,26.523004275270836,232.9464082926297,243.87990420877537,60.23061734633481,49.285192041441775,52.254266526530124,3047.225605905778,2295.4486798085045,191.44091536182097,6619941905.311144,73.13660873515686
6/14/2017,2467.27,2803.72,2348.99,2712.99,174189.24,448294279.4,0,0,1,2652.1535332858944,2152.9121710956115,28.797661232472098,21.880688047855887,198.26102137531325,234.75612764208296,50.94366859846537,-21.819706989719364,17.142970663659785,3020.611015712676,2345.481841430178,210.24727855026234,6404859630.254082,64.3644423916654
6/15/2017,2442.46,2521.6,2125.56,2467.27,262787.33,606264366.0,0,0,1,2619.892989703449,2164.266987915392,32.73564996819508,18.76081013601417,166.84733052698493,221.17436821906335,50.103636420249124,-76.83532159839824,-16.45661218222531,3016.203811385329,2354.1476171860963,223.5181872252436,6768826440.829176,54.656293531711434
6/16/2017,2508.58,2536.42,2335.28,2442.46,117206.43,286630757.6,0,0,1,2602.767914364457,2177.7694589775333,30.338891407464956,17.926679470175085,145.60860031217499,206.0612146376857,52.35830976685124,-41.23492309394705,-46.629983894021585,3014.7815372248597,2357.852748489423,221.91974528058333,6976111466.187116,55.44863172972384
6/17/2017,2655.1,2690.71,2454.81,2508.58,95948.29,246698591.9,0,0,1,2610.8190044622324,2196.488303723512,27.740329924124733,21.993238734072072,138.99741737678596,192.64845518550578,56.99571661290608,-14.781454022352545,-44.283899571565975,3013.9172449621137,2374.3841836093115,222.9183349033988,7148329881.253211,56.14235994629197
6/18/2017,2539.56,2676.04,2488.59,2655.1,92004.22,235239296.3,0,0,1,2599.856080698812,2209.942095734355,25.823044388140787,20.473166022982685,123.01683339747251,178.72213082789915,52.64403286641696,-7.305521743941522,-21.1072996200804,3012.7603865526826,2377.755327733029,220.38488241029887,7041019599.969599,55.13140868796652
6/19/2017,2616.82,2617.75,2518.78,2539.56,81829.22,210372750.9,0,0,1,2602.4659144374564,2225.8980919800665,24.834410012045996,19.689351558135463,115.2577224917718,166.0292491606737,55.11207010900653,-0.6241009184463228,-7.570358894913492,3008.9313191564183,2368.9929665578643,211.71239080956323,7247438695.047895,54.94315452616749
6/20/2017,2754.38,2800.48,2613.98,2616.82,111303.55,300034010.6,0,0,1,2625.8373122163093,2246.6228726867307,23.02246925461994,25.401401636366067,118.838615970305,156.59112252259996,59.19022183218091,20.4448378886799,4.171738408763989,2987.1181925438013,2374.21752174191,209.91150575173728,7399144899.871381,52.26011951542924
6/21/2017,2677.62,2804.41,2624.35,2754.38,116033.61,313234721.5,0,0,1,2633.8038795676466,2263.524720816663,21.3795519039903,23.744474131258702,114.16656822875393,148.10621166383075,56.12596538732723,22.73984729445613,14.186861421563208,2986.069151712111,2373.2822768593146,207.7792553408989,7271248550.184165,52.62978669498132
6/22/2017,2722.84,2757.32,2623.17,2677.62,78297.6,210318781.0,0,1,0,2647.5017442495473,2281.537084706206,20.25574204241228,22.44279838007292,112.81238189872056,141.04744571080872,57.521139079353546,22.478698683191364,21.8877946221091,2974.648636648355,2373.854220494499,202.52002281654902,7373452660.011895,47.17084856733864
6/23/2017,2710.37,2759.66,2699.48,2722.84,56938.1,155303414.2,0,1,0,2657.1737835957706,2298.354061776551,19.72651658373251,21.958022538489132,109.47104067833834,134.73216470431464,56.98300974363812,39.367046586256535,28.195197521301314,2958.625415878858,2375.440298406853,192.35287832965264,7274355765.607109,46.668611710612566
6/24/2017,2590.05,2741.56,2540.35,2710.37,86964.18,228007287.0,0,0,1,2646.8470476579596,2309.7931181774707,24.89116352675959,20.047553956856,96.00747088255957,126.98722593996364,51.93441524817428,4.149607170521191,21.998450813323004,2907.964373944051,2381.787054627375,192.9855298775346,7158986639.373473,40.934036384771325
6/25/2017,2541.62,2660.66,2472.37,2590.05,86972.43,220679135.8,0,1,0,2630.6582710951966,2318.8843684450208,25.8058401777822,18.41217632273908,80.50162593278901,117.69010593852872,50.01364703814384,-21.148724117192188,7.455976546528486,2807.9641600808195,2420.097268490607,192.6501348862821,7100631898.434061,35.189111722690484
6/26/2017,2446.05,2584.75,2327.26,2541.62,165825.86,401912134.9,0,0,1,2602.2569986190124,2323.871255956981,29.120283173288268,16.41457843920457,59.811956801968336,106.11447611121665,46.369126295503975,-83.48655382764822,-33.49522359143977,2809.3224554515173,2388.636115977053,197.28155382297624,7069554689.199299,37.15531788558489
6/27/2017,2583.75,2585.06,2309.63,2446.05,159263.78,381517099.9,0,1,0,2599.4097680622413,2334.062579252786,26.56718105208629,14.569981890570274,53.905099713126674,95.67260083159866,51.81717744749858,-91.06022854197079,-65.23183549560376,2790.3863309036615,2389.1093833820523,202.86358569276362,7447442646.298086,37.72003877112584
6/28/2017,2577.74,2616.95,2490.11,2583.75,110423.89,279792448.2,0,1,0,2596.0759575911275,2343.61855653699,25.147471405652073,15.134929666049354,48.18348689750292,86.17477804477952,51.570938608233334,-13.527794484062099,-62.69152561789374,2786.7469802251,2408.5301626320424,197.43332957185189,7554250832.531482,46.14362267372643
6/29/2017,2558.37,2605.86,2526.51,2577.74,75323.92,191733499.8,0,1,0,2590.2750410386466,2352.040181770834,24.26261868755472,14.602383731820515,41.60645706306832,77.26111384843728,50.73413623073146,-4.54670581758114,-36.37824294787138,2776.353388009037,2435.4823262766768,188.99880603100533,7516484044.85821,55.93383123386569
6/30/2017,2480.61,2576.28,2469.54,2558.37,73001.6,183878856.3,0,1,0,2573.40349626347,2357.08213542688,25.69191916149488,13.885408496157403,29.776288878675587,67.76414885448494,47.408423750257754,-59.93262212240331,-26.002374141348884,2779.452224310616,2428.387775689383,183.12317702879068,7370745322.327013,49.7602948734252
7/1/2017,2424.61,2529.62,2387.47,2480.61,66319.98,160661673.8,0,1,0,2550.512189146013,2359.7302869787673,27.825433901383995,12.960874410648707,15.701071197129295,57.35153332301382,45.114811321340994,-63.245239366435285,-42.57485576880661,2782.8157760909908,2392.0970810518666,180.1965215267342,7294036860.836996,43.98292185666132
7/2/2017,2536.46,2555.34,2375.86,2424.61,67757.31,165839565.2,0,1,0,2548.3503138927804,2366.660863959992,25.48790906907805,13.075914381161894,13.417056532702645,48.56463796495159,50.288000858753115,-68.41074924363748,-63.86287024415873,2782.817896381935,2391.652103618065,180.14534141768175,7424986176.527569,49.64727678111544
7/3/2017,2572.47,2617.48,2506.3,2536.46,83418.16,212244951.2,0,1,0,2552.0610348323526,2374.7318104713654,24.118707201313434,15.375944981994586,14.347278017465669,41.72116597545441,51.86115301278014,-10.375511656878308,-47.34383342231706,2779.0664698052324,2389.067815909054,175.21924560213304,7465381060.206215,49.651861392388355
7/4/2017,2617.32,2658.73,2569.99,2572.47,80675.07,210433639.1,0,1,0,2562.1008756273754,2384.2450728058216,23.040964135411173,16.766011614333237,18.490360058036003,37.075004791970734,53.82124186938018,20.893282268916177,-19.297659543866573,2746.5261711237176,2402.0281145905687,169.04215663055214,7479419454.881357,48.073974878502256
7/5/2017,2627.86,2642.74,2562.04,2617.32,89719.19,232257106.9,1,0,0,2572.2176639923946,2393.798599362456,22.48107818682206,16.054313802009126,22.366445872635722,34.133293008103735,54.29225468237574,16.778801366318202,9.098857326118656,2736.216544796087,2405.2291694896276,162.73200258551267,7626026357.303739,49.46956379835325
7/6/2017,2614.24,2634.84,2581.8,2627.86,60155.45,156558009.8,0,0,1,2578.6826387627952,2402.4433601717715,21.81705901874223,15.580120704760281,24.0618812445,32.119010655382986,53.53240375653382,28.868603042877062,22.18022889270378,2708.145654992676,2417.785773578753,154.89685954369034,7660974449.989106,50.4423068801402
7/7/2017,2513.88,2617.48,2484.73,2614.24,90447.94,229168229.2,1,0,0,2568.7130020300574,2406.8134244787607,25.645855269850255,14.4174133853427,17.110078402006366,29.117224204707664,48.1813677632011,-45.69421824104211,-0.015604610615647848,2670.4613099547755,2427.400118616653,153.31494100485529,7532450347.059238,44.35712171647672
7/8/2017,2564.86,2568.73,2480.62,2513.88,54508.76,136973389.5,1,0,0,2568.120232486972,2413.011329401162,24.57024590074961,13.678300196851396,15.535303201739225,26.40084000411398,50.86800710231766,-49.87785016286633,-22.23448845367716,2666.9068402759303,2427.3560168669264,148.6574452187942,7657391344.836052,45.74401269940738
7/9/2017,2511.43,2576.73,2509.65,2564.86,39161.96,99506518.51,1,0,0,2559.398658258207,2416.8708851109204,23.56682954677794,13.60674096035207,9.862242253361728,23.093120453963532,48.05584917533468,-20.32776872964144,-38.633279044516655,2666.1485897085677,2423.8014102914312,142.83048484602318,7563165732.794381,47.599815256164014
7/10/2017,2344.02,2530.34,2271.79,2511.43,123797.54,297270301.0,1,0,0,2526.2634800646365,2414.0139876555904,33.59544904506768,11.612657472213861,-8.049497717627673,16.86459681964529,40.500767817595815,-262.449104234527,-110.88490770901161,2690.0436911113006,2385.3305946029836,151.09616449987865,7431989679.260867,49.37951558851755
7/11/2017,2324.29,2412.75,2265.48,2344.02,146630.2,341998621.1,1,0,0,2495.1906369777694,2410.4953999043905,31.149063334143463,10.643423007009915,-23.565083190993846,8.778660817517462,39.70843788284211,-68.4626470178048,-117.07983999399111,2704.203955450253,2334.104615978317,150.8228670356016,7363134792.891511,37.34075344526551
7/12/2017,2403.09,2424.82,2262.08,2324.29,109522.9,257095280.1,1,0,0,2481.021308211959,2410.2049920650024,28.301488798864106,10.348447041023451,-29.166580833192256,1.189612487375519,44.387899824529875,-70.0432336943889,-133.65166164890692,2697.7003800564453,2315.6581913721247,151.67409081877295,7551572331.359792,36.386411114910366
7/13/2017,2362.44,2436.66,2334.96,2403.09,88166.37,208630220.7,1,0,0,2462.778030025504,2408.331855121277,26.64114437831569,10.424340003975258,-36.465570942228624,-6.34142419854531,42.55309630199537,-36.16289340337498,-58.2229247051896,2694.8883593929513,2290.480212035618,148.10451290314631,7455688589.810943,36.427253790194335
7/14/2017,2234.17,2370.53,2165.36,2362.44,114411.35,257704533.4,1,0,0,2427.6075638677344,2401.501978449854,33.04721361260617,9.232325647346642,-52.000955546832756,-15.4733304682028,37.31199380711632,-79.73030738740144,-61.97881149505514,2717.3613760769276,2232.801481065927,152.18061912435016,7370842163.768295,35.826342603953904
7/15/2017,1975.08,2237.13,1974.03,2234.17,155317.39,320719096.8,1,0,0,2357.987938657314,2384.7795479224087,38.51852101382768,7.959132725457459,-84.24809783765568,-29.228283942093377,29.427768062720133,-67.33550021754156,-61.076233669439354,2796.9166427985565,2089.0276429157275,160.10343204403944,7052682968.539104,34.555023283397304
7/16/2017,1914.09,2044.41,1808.99,1975.08,189643.47,364287861.7,1,0,0,2289.6959480946502,2366.3211342783925,42.26600533474148,7.014829853437325,-113.41815977106216,-46.066259107887134,27.931538872196555,-40.34964435684293,-62.471817320595335,2839.8713462182195,1957.1629394960635,165.48318689803662,7013657652.626802,28.0262143604792
7/17/2017,2233.39,2233.83,1913.79,1914.09,176887.53,368366495.4,1,0,0,2281.033494541627,2361.108148620416,35.94193755262339,14.82101446632041,-109.50845718588471,-58.754698723486655,43.98791423742174,-22.387522495500917,-43.35755568996183,2812.009450228652,1936.5848354856307,176.52295926246256,7381011266.774609,30.154332056934365
7/18/2017,2320.23,2400.74,2164.59,2233.39,202621.16,465220151.8,1,0,0,2287.0637261506076,2359.505083968635,32.07835932941224,20.82553823985345,-98.26993285634762,-66.65774555005885,47.41903790625049,20.59816608106951,-14.046333590424803,2769.9117536858753,1936.2411034569802,180.78203360085809,7529018846.722668,34.35595704822977
7/19/2017,2282.58,2412.38,2243.13,2320.23,154319.01,357639189.6,1,0,0,2286.3739221274373,2356.4884140090808,29.591324237241075,19.744139151389444,-91.34835473085468,-71.59586738621802,46.10050740341105,34.873558780689,11.028067455419174,2717.2135761763047,1939.613566680836,179.95831691508252,7338101855.405916,42.872080619201896
7/20/2017,2866.02,2932.81,2282.11,2282.58,310335.43,807416890.9,0,0,1,2375.5502418001392,2376.470044832254,22.330210082183033,34.524809815816475,-38.34223677235332,-64.94514126344508,63.18435692025214,28.93100132666351,28.134242062807317,2803.6801688921487,1889.1155453935635,213.58272284971946,7979766866.351372,56.26138782659879
7/21/2017,2675.08,2873.96,2622.54,2866.02,193756.93,529154790.0,1,0,0,2421.6317430616564,2388.180239152558,20.237088433195268,31.288627684671656,-11.607959320281225,-54.277704874812315,56.8353605219029,70.36550188045422,44.723353995935554,2838.9825191270716,1876.8417665872125,216.28538550331092,7671770239.318518,64.62768702967989
7/22/2017,2836.53,2876.71,2658.59,2675.08,121917.95,341992860.2,1,0,0,2485.462244129094,2405.7625827152033,18.588088562751214,28.841836626398226,22.34918636804059,-38.952326626241735,60.45383641817061,74.75322841737565,58.01657720816444,2909.4224910423945,1845.211794671889,216.41642939593157,7887765729.971149,69.29204012552785
7/23/2017,2756.61,2856.67,2675.65,2836.53,108229.76,299869260.3,1,0,0,2527.177283493849,2419.521304961666,17.311018169361294,26.86029583901613,42.32371149287383,-22.697119002418624,57.867788540246096,76.82963936660947,73.98278988814643,2958.6332499272885,1831.0267500727095,213.88811301050788,7856125563.847351,66.1292959109127
7/24/2017,2763.42,2798.89,2715.69,2756.61,83009.25,229047365.0,1,0,0,2563.5223168024872,2433.0075282965026,16.7345446918535,25.96582227323759,58.034194579362065,-6.550856286062485,58.03252958187926,81.70299777266587,77.7619551855503,3018.389287752603,1831.184997961681,204.5532477954716,7889877014.507208,66.53010539497687
7/25/2017,2582.58,2779.08,2472.62,2763.42,205883.15,534765380.8,1,0,0,2566.454268063643,2438.8731154221305,24.120321366098953,22.90134291497438,55.255636375564336,5.81044224626288,52.19597396778247,52.11840167476051,70.21701293801193,3039.248393101728,1847.2244640411277,211.8323015243665,7738866781.346496,63.504231705631284
7/26/2017,2559.21,2631.73,2441.54,2582.58,135502.93,340465234.9,1,0,0,2565.339765284621,2443.5922089349883,23.544770662190192,21.206873594636054,50.58473594380757,14.76530098577182,51.47547332475084,48.335585009919534,60.71899481911529,3052.815102759165,1855.9606115265487,210.2864228440546,7819691248.225591,57.749366579061565
7/27/2017,2691.88,2712.92,2547.74,2559.21,103832.54,269880858.0,1,0,0,2584.8074937023716,2453.328985055185,22.002358831508108,23.037580399605005,56.93209616458171,23.198660021533797,55.2518166876947,61.261425737271914,53.90513747398396,3085.866417977061,1869.9721534515088,207.06453549805073,8020819312.275718,58.4290693699429
7/28/2017,2806.75,2843.78,2683.59,2691.88,138904.86,383479795.7,1,0,0,2618.9524946712377,2467.18863270008,20.57629316938003,26.839122980921694,70.4197191732842,32.64287185188388,58.27929071594614,77.79603461496332,62.46434845405157,3132.6808537321895,1904.9548605535238,203.7163543910471,8227006432.593096,63.974102486607606
7/29/2017,2733.5,2812.13,2699.42,2806.75,84491.69,230818895.0,1,0,0,2636.5751877987395,2477.632215731449,19.60115201487436,25.56717700143485,74.34113641174554,40.98252476385622,55.69178198825103,79.72273949927582,72.92673328383701,3115.0104851145925,2030.970943456834,197.21590050597231,8135772453.600548,64.09661007888204
7/30/2017,2766.49,2773.06,2621.68,2733.5,82717.65,222933516.3,1,0,0,2656.562081983549,2488.9599719772746,21.662849879495614,23.907122790270243,79.19796032892509,48.625611876869996,56.62580665710452,61.35022698872173,72.95633370098695,3040.830919295405,2226.921937847451,193.94190761268857,8339355022.587943,64.52657487895914
7/31/2017,2883.27,2916.3,2723.05,2766.49,91115.22,254836601.6,1,0,0,2691.440223216849,2504.4231103311067,19.86646401063455,28.07114484693008,91.41640686997516,57.183770875491035,59.85212670208578,66.79584689034884,69.2896044594488,3039.375487005814,2321.2173701370407,193.89248564035367,8507079045.136476,64.37495334141272
8/1/2017,2746.99,2946.02,2659.62,2883.27,123174.1,341216428.6,1,0,0,2699.9863427219493,2513.9355373769454,20.136107405176514,24.752605090423405,89.07614240076964,63.56224518054677,54.735395171343434,52.50483127694363,60.216968385338056,3009.8605126614943,2411.6980587670746,200.50016523747126,8374047528.31568,57.19538689358017
8/2/2017,2720.53,2773.8,2668.87,2746.99,81817.6,222534344.6,1,0,0,2703.146905380111,2522.0372810092217,19.22760254276996,23.63581217561715,84.11671989753722,67.67314012394486,53.77416125201424,14.765047308579105,44.68857515862385,2924.2026334266875,2559.920223716166,193.6737248633662,8370633058.718749,52.043637117085
8/3/2017,2809.99,2822.88,2717.62,2720.53,68102.9,188517085.9,1,0,0,2719.5843045524016,2533.329544499056,18.32291510455926,24.717600691747293,86.40894762409289,71.42030162397447,56.55228452502336,34.14566271765917,33.80518043439396,2911.3783870380475,2564.740184390521,187.3584588016972,8512979039.977839,45.41851547749585
8/4/2017,2878.49,2892.67,2779.51,2809.99,68760.4,195800289.5,1,0,0,2744.031334621263,2546.865248636348,17.36470871916794,26.65024104507603,92.6845226506066,75.67314582930089,58.60379438733152,58.750099387771414,35.886936471336554,2936.154270972311,2569.022871884828,182.05856888729025,8659708136.386463,41.06014821019933
8/5/2017,3262.8,3344.01,2875.91,2878.49,159402.96,503737620.4,1,0,0,2823.841898525684,2574.9411212388445,14.049198918297092,39.9715637699683,127.2022578121132,85.97896822586335,67.7922553549799,38.693013453341116,43.86292518625722,3102.9595494799364,2463.113307662918,202.49009968105526,8988660317.125347,44.2737856984021
8/6/2017,3232.03,3295.07,3166.52,3262.8,60660.39,196484496.5,1,0,0,2886.640067983271,2600.7093125628116,13.289049887920024,37.80885359559492,150.34188213737207,98.8515510081651,66.51916415189575,84.74337236756618,60.72882840289288,3210.8695625377304,2423.1204374622666,197.20866398955133,8992435631.838339,50.5368920880222
8/7/2017,3401.91,3425.13,3198.51,3232.03,88111.88,294021645.2,1,0,0,2965.912365216614,2632.12894736427,12.036585974434564,39.65444955579267,180.30960054448542,115.14316091542918,69.88199536594466,73.59058921291131,65.67565834460618,3356.3093024550617,2368.893554687793,199.30947370458335,9226205025.678846,57.330020339919805
8/8/2017,3429.38,3494.87,3357.15,3401.91,106940.67,366169429.3,1,0,0,3037.215078260212,2663.3936945264554,11.328737740895495,40.30042830875434,203.92511097120405,132.89955092658414,70.39972803522724,90.944649909108,83.09287049652846,3469.4315586362964,2376.7427270779863,194.9102255828274,9244125312.88101,68.73518669970791
8/9/2017,3348.79,3437.15,3251.03,3429.38,97062.76,324058681.7,1,0,0,3085.1496816047948,2690.271981015614,14.973892759289361,37.08513030830494,213.67452670756484,149.0545460827803,66.77321818077463,75.10677497697012,79.88067136632976,3526.94946018072,2432.021968390706,194.28235232691117,9260491912.966867,67.47950871906248
8/10/2017,3425.67,3453.84,3322.92,3348.79,71000.32,242024460.3,1,0,0,3137.5374228963647,2719.111119015002,14.110036996511749,35.68111596728825,225.01079799152194,164.2457964645286,68.44325842244123,83.77925402242809,83.27689296950201,3599.327254986377,2464.471316442192,189.75647001784608,9398363775.548397,67.77031041098213
8/11/2017,3654.37,3706.48,3409.79,3425.67,97564.43,345135492.4,1,0,0,3217.0501270661543,2755.787937877159,12.348803739525733,41.85624285194711,249.57214104315153,181.3110653802532,72.81978020283626,72.24813062373059,77.04471987437621,3727.6870102368634,2457.2001326202776,197.39457930228565,9622261541.64172,68.22888640941247
8/12/2017,3871.62,3967.26,3611.36,3654.37,123593.57,469532325.4,1,0,0,3317.753184440592,2799.546057960408,10.614923030158593,46.267486966228255,283.301715900775,201.70919548435756,76.19691565677226,76.30898630935044,77.44545698516966,3890.500930138536,2456.9747841471763,208.7163950664081,9839441680.4654,75.72363799300331
