,time,symbolid,buyret,sellret,Action,mav5,mav10,mav20,mav30,mav50,mav100
800,3/12/2015,BTC,-15.87204355963927,18.866550705877593,Sell,0.8609292726406564,0.8400632057766166,0.7879918555029369,0.7605521535765568,0.7343306812937629,0.8170950449941322
801,3/13/2015,BTC,-12.25235890115246,13.963177525593196,Sell,0.8714304626222629,0.8448521472882119,0.7970401666060563,0.7699244477369349,0.7400611474576541,0.8171642605033507
802,3/14/2015,BTC,-14.034090909090914,16.325181758096498,Sell,0.8694331393452771,0.8507145640681604,0.8067100184711766,0.7786001682432677,0.7456182505209319,0.8173806859509177
803,3/15/2015,BTC,-13.370541982589156,15.434174804489654,Sell,0.8684819769859543,0.8565091615057261,0.8163811224898193,0.786131634170459,0.7503618323853987,0.8173674730589084
804,3/16/2015,BTC,-15.92920353982301,18.947368421052644,Sell,0.8682605759913661,0.86477050601033,0.8268960008960696,0.7919651101689209,0.7551919696991891,0.8175165887766171
805,3/17/2015,BTC,-13.715046604527291,15.895061728395055,Sell,0.8660299031374848,0.8708311504318603,0.8369361620404333,0.7998726533525216,0.7586964295532076,0.8174885356968193
806,3/18/2015,BTC,-1.2972804001250338,1.3143309580364138,Sell,0.8499809646550485,0.8681758668300924,0.8427558924081302,0.804653793555543,0.7608539080968995,0.8169805915470909
807,3/19/2015,BTC,-2.4719273368336347,2.5345803206538786,Sell,0.8401767608652247,0.862167420248025,0.8466724070287805,0.8091094779152367,0.7648730093551038,0.8168915466484221
808,3/20/2015,BTC,-3.3959813583925413,3.5153624105342285,Sell,0.8288320870285304,0.8559780176708605,0.8506663252007256,0.8145084677791761,0.7691147112922277,0.8169692051875288
809,3/21/2015,BTC,-0.02695314004080851,0.026960406716991514,None,0.8127850376621946,0.8478545519296193,0.8538151106226307,0.8190838167428829,0.7734272368213022,0.8170315711590623
810,3/22/2015,BTC,-5.063856722642135,5.333960858140174,Sell,0.8052126166468053,0.842971494619427,0.8559423484746764,0.8243595541431374,0.779161239681541,0.8172173952689421
811,3/23/2015,BTC,-4.70504030739094,4.937344349132311,Sell,0.8138254820507248,0.8390911947260354,0.8564810772206948,0.8293082267033621,0.7842719547652875,0.8174144249168022
812,3/24/2015,BTC,-0.8714332036316441,0.8790939199411207,Sell,0.8080098606191661,0.8313646117815515,0.8557307403189349,0.8335031888894109,0.7876520129667275,0.8172450390543685
813,3/25/2015,BTC,-1.2379754028493783,1.253493342100942,Sell,0.8014241949978775,0.8224713656963791,0.8544266942520926,0.8373934017945072,0.791768466798159,0.8172081717454112
814,3/26/2015,BTC,-5.358438835577783,5.66182422357604,Sell,0.7969688508455284,0.812150221822078,0.8536318023784287,0.8413233709622806,0.795925092528082,0.81754651482379
815,3/27/2015,BTC,-4.3404393026172166,4.537381596752366,Sell,0.7864165665701751,0.8030791039299481,0.852335985498296,0.8453600703341201,0.8006918418485922,0.818182017757065
816,3/28/2015,BTC,-6.416157447821602,6.856052575789695,Sell,0.78077405116319,0.8047290606904283,0.8518537985890785,0.8500141319133873,0.8053900187775054,0.8192780071547139
817,3/29/2015,BTC,-7.637970918704562,8.269600608256189,Sell,0.7807579835062726,0.8017791197944114,0.8474623391053039,0.8519889073016033,0.8093074287476211,0.8199459433929929
818,3/30/2015,BTC,-11.669840755298022,13.21161521170695,Sell,0.7838828779596653,0.7999616974680197,0.843497534829387,0.8543398782150721,0.8137366577267678,0.8202985029195378
819,3/31/2015,BTC,-8.674994880196607,9.49903574471902,Sell,0.7843386866424509,0.7979886303511521,0.8384515317996145,0.8560584421698093,0.818282458994873,0.8208555481738149
820,4/1/2015,BTC,-7.415529564652379,8.00947451530838,Sell,0.7866190181476953,0.7938062249196408,0.8339475733194949,0.856294462523377,0.8230054502984697,0.821188204995109
821,4/2/2015,BTC,-11.880443388756923,13.482186980547194,Sell,0.789829279388016,0.7925478319383097,0.8314090277103251,0.8563867978795737,0.8281403529694265,0.8215016989350522
822,4/3/2015,BTC,-12.232788431310905,13.937765838370275,Sell,0.80050349125766,0.7977499229177766,0.8298856095012297,0.8574405936127207,0.8330708704476664,0.8221215761540983
823,4/4/2015,BTC,-11.811459527857949,13.393417630705763,Sell,0.8071307870954979,0.8025346938070685,0.8275114268916999,0.8579180482784544,0.8369492333416236,0.8227504035702348
824,4/5/2015,BTC,-13.634262825450616,15.7866571530503,Sell,0.8193064680939868,0.8084328664318788,0.8247367965431045,0.8588095725450205,0.8392433461891028,0.8226656343217471
825,4/6/2015,BTC,-8.330391810801274,9.087408548324994,Sell,0.8268661097807495,0.8128209723419432,0.8217135229859414,0.8586412059356131,0.842593420031513,0.8226113738041968
826,4/7/2015,BTC,-7.5858797485867875,8.208572161861571,Sell,0.829238603904174,0.8152255479246326,0.8233524049431749,0.85852217273154,0.8458806119500578,0.8226652481252376
827,4/8/2015,BTC,-3.7494377887721253,3.895497026338135,Sell,0.8248995724677424,0.8181245245973664,0.8227933737553982,0.8557807058069699,0.8481355739896854,0.8225038529416848
828,4/9/2015,BTC,-5.026302811112937,5.292310355272822,Sell,0.8208104446456999,0.8191400178843514,0.8219382278798837,0.8527937233796181,0.8508951248219047,0.8224439324199596
829,4/10/2015,BTC,-3.659523708090151,3.798531882904399,Sell,0.8071913602921863,0.8187656773123683,0.8205662723942897,0.8489658221471241,0.8532439573472155,0.822431151016467
830,4/11/2015,BTC,-7.518606224627877,8.129858253315048,Sell,0.7975121951620695,0.8180772150534867,0.8178156698477067,0.8452899793368335,0.8553436235196586,0.8223853087261513
831,4/12/2015,BTC,-2.921348314606731,3.009259259259256,Sell,0.7885362488618927,0.8149318720716299,0.8153113091552757,0.8421017668955235,0.857268472028311,0.8221606434329091
832,4/13/2015,BTC,0.9928887696229793,-0.9831274079978747,Buy,0.7770102344261371,0.8071482797122979,0.8139241277109217,0.8382228646729969,0.8590305920850159,0.8225184511553193
833,4/14/2015,BTC,3.4084132299646575,-3.2960695590453337,Buy,0.7625292904844303,0.7979890533790063,0.8116594674463444,0.8333403867823801,0.8602286877547648,0.8234385613884904
834,4/15/2015,BTC,5.74068260304077,-5.429019807439461,Buy,0.7566828235834389,0.787858517989751,0.8095996379253287,0.8280239586054593,0.8614036051056527,0.8238513363983221
835,4/16/2015,BTC,2.294060882533566,-2.2426139530895006,Buy,0.7528893993942525,0.7808096540227043,0.8084012976963402,0.8236958857408045,0.8629176882936603,0.8240848810436681
836,4/17/2015,BTC,5.728020126690336,-5.4176935497577965,Buy,0.7461026603726442,0.7728089230966328,0.8057175422142477,0.8222605046556994,0.8643749729232356,0.8240673507658353
837,4/18/2015,BTC,7.450190284307157,-6.9336222342597615,Buy,0.7479374160576279,0.7677582137734561,0.8047314313775772,0.8202581142613599,0.8646664510943876,0.8242811983850862
838,4/19/2015,BTC,7.151824948435115,-6.674477967945758,Buy,0.753233616020412,0.7628952860600875,0.8027929725726979,0.8180113079316282,0.8647904261694392,0.8242053587462493
839,4/20/2015,BTC,5.164109882268986,-4.910524976677122,Buy,0.7558570783061181,0.7611492508963381,0.8013208858287956,0.8159451474738063,0.8645475167154287,0.8244837477211213
840,4/21/2015,BTC,-1.5830231463654587,1.6084858496717702,Sell,0.7610365597119878,0.7615261655488995,0.8005832049665649,0.8134232587309115,0.8633277124332199,0.8248497585399075
841,4/22/2015,BTC,1.6896227222174653,-1.6615488158835623,Buy,0.769751027353713,0.761973168415668,0.7986068840138654,0.8110773845111956,0.8614580712533043,0.8248899602044154
842,4/23/2015,BTC,3.542905692438403,-3.421678838106179,Buy,0.7790529403377656,0.7671013252441182,0.796558720564198,0.8110006788047766,0.8602602532767039,0.8265894818336464
843,4/24/2015,BTC,4.461465229996975,-4.270919635459814,Buy,0.7858558965653385,0.7728526085959411,0.7942183032558121,0.810654757785351,0.8587313024728302,0.8302428049377889
844,4/25/2015,BTC,6.111258512425932,-5.759293215535932,Buy,0.7885563021580194,0.7753155926177584,0.7899497033160091,0.8096295121912136,0.8571157173781428,0.8322873478665073
845,4/26/2015,BTC,10.566986739826255,-9.557090277490598,Buy,0.7800923213589858,0.7738998689298274,0.7855507399606004,0.8082149568958091,0.8552158297886262,0.8345620594093942
846,4/27/2015,BTC,5.511879804332631,-5.223942379336044,Buy,0.7785583571407458,0.7778175492607345,0.7832216915375023,0.8074111740342642,0.8540333660551936,0.8374423420180256
847,4/28/2015,BTC,4.680926442584465,-4.471613503680516,Buy,0.7738055826305367,0.7804678249113433,0.7818331226360752,0.8074327401245903,0.8516248155008862,0.8399092607391876
848,4/29/2015,BTC,5.092715819359417,-4.845926551287471,Buy,0.7717182740929575,0.7831085320783563,0.7805842231722332,0.8068699615643116,0.8490842263447652,0.8421927944356825
849,4/30/2015,BTC,0.6065233066123721,-0.6028667790893616,Buy,0.780162263932345,0.7889219516295386,0.782606588089613,0.807815328273137,0.8469758536183309,0.8450489285970287
850,5/1/2015,BTC,1.2949701985335071,-1.2784151039241354,Buy,0.792237633373018,0.7908381516638298,0.78412167355952,0.8084638080012224,0.8450449729996551,0.8474671793963204
851,5/2/2015,BTC,0.4079204555111682,-0.40626322471435383,None,0.7988631815017407,0.7935883547310612,0.7862257197235006,0.8087353343569602,0.84382157397236,0.8499277217380247
852,5/3/2015,BTC,-3.062627609483737,3.159387895460797,Sell,0.8108127778931106,0.7972857149293627,0.791154694078006,0.8092081070880371,0.8431772204675594,0.8524548517377758
853,5/4/2015,BTC,-2.9083148512365486,2.995431428325146,Sell,0.8222112666318525,0.8019735349532527,0.7967343075933745,0.8095752786292698,0.8420494551099323,0.8542205832844333
854,5/5/2015,BTC,-0.7887371724196401,0.7950076936228401,Sell,0.8243174806186142,0.8073655180292649,0.8009793615863758,0.8088492936740321,0.8403680320885646,0.8558059165727993
855,5/6/2015,BTC,2.3257835934443305,-2.2729203840598178,Buy,0.8244116378854902,0.8135908640255177,0.8035874113673699,0.8082177339024559,0.8388621561596947,0.8568425240345703
856,5/7/2015,BTC,1.110503512388017,-1.0983067770520494,Buy,0.828244384412861,0.8187925620917115,0.8083426777618513,0.8085551307274473,0.8397847828112016,0.8581918478295132
857,5/8/2015,BTC,-1.9693115614999646,2.0088725202979774,Sell,0.8328636749059157,0.8270505000260621,0.8138602798503143,0.8103972985586605,0.8405921083693751,0.8605159227809587
858,5/9/2015,BTC,-0.17398508699254522,0.17428832268238104,None,0.8366395064282965,0.8347251283935317,0.8191127420861264,0.8121819194032784,0.8412424594971806,0.8629108258781686
859,5/10/2015,BTC,-1.0626771128521506,1.0740912345731157,Sell,0.8416112361583928,0.8382493348956332,0.8238933462400274,0.8147877560238047,0.841911090940488,0.8653124636756804
860,5/11/2015,BTC,-1.641784872420493,1.6691893710057082,Sell,0.8516345134529519,0.8429777656965831,0.8269809866147417,0.8170570097564286,0.8417151318466167,0.8678790826604535
861,5/12/2015,BTC,-1.7758092557330962,1.80791436638712,Sell,0.8560739070268398,0.8468826361485752,0.830024889040644,0.8193761199094277,0.8417156897296143,0.8702008372380007
862,5/13/2015,BTC,0.3976647770538966,-0.39608966795887657,None,0.8525261071170754,0.8472596133030759,0.8318238890146797,0.8224933701562053,0.8426297832291277,0.871816592578503
863,5/14/2015,BTC,0.05487547488391975,-0.05484537822216806,None,0.8510199484358544,0.8482072294700385,0.8345098926099669,0.8263692462310263,0.8436307828088471,0.8738865357703363
864,5/15/2015,BTC,-1.677908937605388,1.706543178115072,Sell,0.8507646848603319,0.8504048163940373,0.8381585993776807,0.829721287217438,0.8445564193586437,0.8760224629184057
865,5/16/2015,BTC,-2.70499089870041,2.78019491820396,Sell,0.8485241657010317,0.8543617011970851,0.843006177255073,0.8324039988724824,0.8455036427471126,0.8785219574345483
866,5/17/2015,BTC,-5.5691917054591755,5.897642735502395,Sell,0.8462467432204691,0.8553600926499988,0.8458086014209778,0.8355095866319909,0.8458733391072676,0.8805516366205717
867,5/18/2015,BTC,-2.9659559834937954,3.0566138034907375,Sell,0.8452677367475554,0.8531020548957743,0.8487333294508217,0.8382995181201472,0.8468976763147169,0.8825001007960653
868,5/19/2015,BTC,-2.7713128178605273,2.8503036482113497,Sell,0.8433695572164385,0.8513552088962433,0.851531151761497,0.8409697922856848,0.8474464047511758,0.8844769918796989
869,5/20/2015,BTC,-4.163104804240048,4.343947908304346,Sell,0.8424262292605618,0.8505976521905018,0.8526063404415518,0.843518389807686,0.8481073822799893,0.8864217169950678
870,5/21/2015,BTC,-4.286685359843656,4.478671933951794,Sell,0.8431364850149276,0.8496168854957518,0.8543357985751803,0.8450408606240821,0.8486565326507364,0.8883793343306698
871,5/22/2015,BTC,-6.502475350501314,6.954703212601232,Sell,0.8473486937245763,0.8504657235847477,0.8565356341631559,0.8471117898347443,0.8490580094048442,0.8905004366186797
872,5/23/2015,BTC,-6.474428726877035,6.9226294357184415,Sell,0.8532645134807022,0.8527586268574822,0.8577235427167991,0.8489006391094581,0.8493005304401923,0.8925523913351022
873,5/24/2015,BTC,-5.1498049630674725,5.429408933805835,Sell,0.8612497000072739,0.8557330917222976,0.8595936315752739,0.8515847760434423,0.8499297935579485,0.8942939664449773
874,5/25/2015,BTC,-3.306516153489736,3.419585293605154,Sell,0.8654745246193923,0.8575203822630941,0.8616008246483418,0.8546501688638201,0.85001672074613,0.895312170164241
875,5/26/2015,BTC,-3.8050790447359595,3.955592464705626,Sell,0.8688983148624406,0.8597263116391569,0.8646484504529258,0.8585840508045657,0.8503784268960641,0.897170542389173
876,5/27/2015,BTC,-3.1227611783050224,3.2234209152601334,Sell,0.8683361611336425,0.8617496923401782,0.8662407975125104,0.8612557375218777,0.8508814726892752,0.8989590539369541
877,5/28/2015,BTC,-2.8906118321253893,2.9766553848824095,Sell,0.8691298483671864,0.8654185812960873,0.8670406641015049,0.8646157506612421,0.8522886511861465,0.9007902042985019
878,5/29/2015,BTC,-1.9195882377758156,1.957157604955273,Sell,0.8683084851185033,0.8693107537572248,0.8683048272037693,0.8680890102341153,0.853856795564267,0.903000880094287
879,5/30/2015,BTC,0.22725323728667313,-0.22673796791443657,None,0.8673402787046564,0.8711463969480628,0.8691736689953207,0.8698813576475125,0.8558155873375808,0.9048705113105521
880,5/31/2015,BTC,3.1152105812739306,-3.021097046413501,Buy,0.8646787348985294,0.8723487378079041,0.8702048910254195,0.8727045120951311,0.8585110809275485,0.9076969988169284
881,6/1/2015,BTC,11.956619162857397,-10.679689376350975,Buy,0.8575071777573454,0.8692960080715225,0.8701032344656523,0.8745161952335235,0.8608321377331426,0.9103581554525931
882,6/2/2015,BTC,9.586249667759361,-8.74767564071468,Buy,0.8516377220875654,0.8671551296020376,0.8708853112746773,0.8755234855054755,0.863715876157228,0.9128690341182846
883,6/3/2015,BTC,10.128995079569126,-9.197391724360005,Buy,0.8454968631035436,0.8638408738825081,0.8711992898756971,0.8762944354952166,0.866676465500086,0.914909395786713
884,6/4/2015,BTC,8.879671750958874,-8.155490926965136,Buy,0.8413304820058074,0.8615226223167671,0.8714006307760764,0.877488963034009,0.8693765709295064,0.9171145629055816
885,6/5/2015,BTC,8.739846420169561,-8.037390807412848,Buy,0.8404352245830161,0.8593976948186297,0.8719521063034927,0.8795129177466732,0.8717659211659237,0.9193971639292849
886,6/6/2015,BTC,8.614398860905936,-7.931175747644403,Buy,0.8440680965686232,0.8571800305657644,0.8723091851778572,0.880435559674987,0.8744508885519365,0.9216167310827461
887,6/7/2015,BTC,10.735221729986133,-9.694496080174575,Buy,0.8448677729399507,0.8545175165786784,0.8731758186299513,0.8805096488661633,0.8770571516032649,0.9232258724443798
888,6/8/2015,BTC,6.645666535415851,-6.231539218903837,Buy,0.8491645215264494,0.853401711425124,0.8746442070470465,0.8810339195721815,0.8796036794942824,0.9245050752977683
889,6/9/2015,BTC,4.791775570656909,-4.572663784502828,Buy,0.8551604686934985,0.853989150571431,0.8758323443252136,0.8817582064373901,0.8820365519266115,0.9255672674772957
890,6/10/2015,BTC,6.018619694916749,-5.676945910290243,Buy,0.8598069253871509,0.8555841283427296,0.8766280492192601,0.8821719694645715,0.8837204546229223,0.9260241703055954
891,6/11/2015,BTC,5.685575082651817,-5.379707758798102,Buy,0.86592980073332,0.8603519512885512,0.8768994447400904,0.8829683778210198,0.8857055362528898,0.926486868037538
892,6/12/2015,BTC,8.795452573114627,-8.08439357077333,Buy,0.8736994576218502,0.8645798587471208,0.8777623436341054,0.8847115160543039,0.88783159927683,0.9275256529175875
893,6/13/2015,BTC,7.054370268410182,-6.589521054323367,Buy,0.8790863891742464,0.8695866326818709,0.8785518369600517,0.8865803021200043,0.8903776592302188,0.9284423587574651
894,6/14/2015,BTC,9.933689839572214,-9.036074249912451,Buy,0.8845083005908837,0.8754248192634088,0.8800641700299133,0.88837315028058,0.8932028726461859,0.9292952607998414
895,6/15/2015,BTC,11.443037974683556,-10.268059972739662,Buy,0.8930468949971256,0.8821329604277749,0.8821291228980456,0.8907187936239209,0.8968667720964012,0.9301911128183867
896,6/16/2015,BTC,3.1222480185733703,-3.0277152395000395,Buy,0.9105833550846898,0.8939490958583787,0.8867071918358299,0.8946415488326513,0.9006758918073012,0.9315281340758236
897,6/17/2015,BTC,3.031772980839187,-2.9425612052730643,Buy,0.925897109131299,0.9053919779314323,0.8908509590882763,0.8987600443937204,0.9045782516415779,0.9321990528765911
898,6/18/2015,BTC,2.80148124295605,-2.725137039937353,Buy,0.9405010660362568,0.9152873272161064,0.8952346342906119,0.9030734962574383,0.9085698490539058,0.932818646259596
899,6/19/2015,BTC,6.725924712243492,-6.302053348685477,Buy,0.9509988716883686,0.9233201587155753,0.8996822044984445,0.9067410967323427,0.911585872809706,0.9332548050144955
900,6/20/2015,BTC,10.270226140909466,-9.313689198193531,Buy,0.9597081896394245,0.9320458981073187,0.9049956901543581,0.9103749008683703,0.9149036716465017,0.933815694056145
901,6/21/2015,BTC,10.233510856206474,-9.283484465586444,Buy,0.9577348448394412,0.9399988700719041,0.9114214300603776,0.9132156779471174,0.917954362593926,0.9345530062905837
902,6/22/2015,BTC,7.576982138527422,-7.043311671236985,Buy,0.960086173496805,0.9488848687088326,0.9178410851986596,0.9165073175608984,0.9207316311099454,0.9354530670016135
903,6/23/2015,BTC,10.206760748276999,-9.261465157832038,Buy,0.9589373943331725,0.9557890491233852,0.9238043679373977,0.9192724215989293,0.9235200770639731,0.9362947618623413
904,6/24/2015,BTC,11.880611905553696,-10.61900869435981,Buy,0.9586886211381298,0.9610090549925133,0.9294731417633967,0.9221336081732167,0.9263525312262284,0.9368317832691234
905,6/25/2015,BTC,16.927770448548806,-14.47711726958607,Buy,0.9593101759596115,0.9657308240710902,0.935322303937976,0.9251835061383938,0.9297807059327425,0.9376153925492151
906,6/26/2015,BTC,20.17699115044249,-16.789396170839478,Buy,0.9607117517487165,0.9653444834583044,0.9411666749534998,0.9281550389309962,0.9324307793328086,0.939360540964162
907,6/27/2015,BTC,23.81446177162685,-19.233990465146245,Buy,0.9652247526659002,0.9686054433469369,0.9484438740105594,0.931784252096986,0.9348538928752052,0.9408414717036203
908,6/28/2015,BTC,16.662648666023806,-14.282762183571563,Buy,0.9711756511982792,0.9706804283162875,0.9543281687529463,0.9351775697577578,0.9372810124415845,0.9421765877637969
909,6/29/2015,BTC,11.670623029925654,-10.45093392807358,Buy,0.9859498436346829,0.9775238377975994,0.9614854536300833,0.9400030415116085,0.9403184379304422,0.9437638527524737
910,6/30/2015,BTC,7.307284567620775,-6.809681744407592,Buy,1.0048441096068497,0.9868687991192433,0.9702154949880102,0.9462146186866516,0.9437614520043117,0.9452619789182742
911,7/1/2015,BTC,7.363558729912256,-6.8585270617158915,Buy,1.0183441272962006,0.9940350567626532,0.9774911071540927,0.9525002567462206,0.9467425028942461,0.9466556705597174
912,7/2/2015,BTC,9.70652856246077,-8.847721908304129,Buy,1.0235759191846938,0.9988698499757745,0.9842062332243402,0.9581719450898223,0.9500036314848952,0.9487657341066681
913,7/3/2015,BTC,7.302270947533285,-6.805327494982672,Buy,1.0306298944555623,1.0053196986363617,0.990557749803262,0.9638676399225219,0.9531913294489197,0.9508330156732535
914,7/4/2015,BTC,4.847438111686819,-4.623325280035139,Buy,1.0349336237129065,1.014724486364435,0.9973037135490944,0.9700599441659883,0.9563902189056329,0.9526606562364901
915,7/5/2015,BTC,2.791145332050049,-2.715355805243458,Buy,1.0407928873528964,1.0267910455536717,1.0049407185902348,0.9770205224094946,0.9600638939226245,0.9545316836753928
916,7/6/2015,BTC,2.2335364947227543,-2.184739539786973,Buy,1.0508466011022217,1.0381206125319482,1.0096345319078242,0.9837567508635419,0.9634876829034995,0.9560057000236245
917,7/7/2015,BTC,3.8503437136095497,-3.7075888012732428,Buy,1.0610321532377145,1.0454103180795922,1.0144597328228615,0.9904950106283503,0.9671806963741171,0.9579641749685699
918,7/8/2015,BTC,2.5610482430017845,-2.4970963995354256,Buy,1.0729927212692714,1.0546501751244821,1.0197780322785446,0.9970927151457142,0.9713244459952114,0.9600306955253928
919,7/9/2015,BTC,7.144980307646587,-6.668516142455882,Buy,1.0810610689925808,1.0606826722661626,1.0259078074732506,1.0034750719773122,0.9752012537703965,0.9620695823253637
920,7/10/2015,BTC,1.805232353148578,-1.7732215834314613,Buy,1.0929486488788953,1.069545986332601,1.0346655463464403,1.0117912227394414,0.9800148915048946,0.9644901854832206
921,7/11/2015,BTC,-0.06850018837553096,0.06854714329782574,None,1.1123584158499642,1.0843273191922684,1.045217630039923,1.0210178127614413,0.9850303945700389,0.9669188309666021
922,7/12/2015,BTC,-5.614611519134138,5.948602436776906,Sell,1.148297999706836,1.1069932736162864,1.0581679662352157,1.0320146239349812,0.9910343783312098,0.9694085738255956
923,7/13/2015,BTC,1.1537799207852473,-1.1406196799455093,Buy,1.1664806281558524,1.1217345500446931,1.0681784573658486,1.0403940613736797,0.9955909579029791,0.9714801248129117
924,7/14/2015,BTC,0.4913576805129827,-0.4889551617713428,None,1.181886447748101,1.1333741338060297,1.0784752199722334,1.0484604215559783,1.0004577433434898,0.9734272619174308
925,7/15/2015,BTC,1.2701997036200563,-1.2542679952616376,Buy,1.1824870463180615,1.1394714271426716,1.087426366816758,1.0553892603731343,1.004786674654224,0.9752046979764079
926,7/16/2015,BTC,2.581438229870936,-2.5164769322947977,Buy,1.1710021351279798,1.1434288752047095,1.095106919177555,1.0598503799479038,1.0087768945949662,0.9769475333599854
927,7/17/2015,BTC,0.30398397825621704,-0.30306271615503366,None,1.1468738573522301,1.1496541527070119,1.101717328140216,1.0649394570788724,1.012904900746087,0.9790480260611216
928,7/18/2015,BTC,2.6673964604999156,-2.5980949673016784,Buy,1.134535080502019,1.152711747744469,1.1076447101463558,1.0691995199059436,1.016667007546679,0.9810305336014209
929,7/19/2015,BTC,3.0748956731825094,-2.9831664180694606,Buy,1.124399106308396,1.1554022514169384,1.1119419063975047,1.0741014219301197,1.0208353053179438,0.9834851905053685
930,7/20/2015,BTC,2.384039181791997,-2.3285262047133326,Buy,1.1205905429077465,1.1538645655593964,1.1155316906465238,1.0793340543651522,1.0254873658511656,0.985898905713867
931,7/21/2015,BTC,2.4101203242575364,-2.353400539542827,Buy,1.1202851829897094,1.1479508562797889,1.1199867640013368,1.0844072356792744,1.030541051896484,0.9882950734476131
932,7/22/2015,BTC,0.557042610142533,-0.5539568345323764,Buy,1.1179613445408845,1.1344002803715711,1.124611235208567,1.0885678125392797,1.0348838035669006,0.9906562436991024
933,7/23/2015,BTC,0.8601916376306695,-0.8528554463996585,Buy,1.1189099087632006,1.1281304221521289,1.1284491409108466,1.092627453161709,1.038711336826248,0.9927748284450613
934,7/24/2015,BTC,-10.32354267087422,11.511987625676712,Sell,1.130933898020953,1.1283929660834269,1.133785343206442,1.0987961151071954,1.0436338086824382,0.9951568051312218
935,7/25/2015,BTC,-8.61328530858212,9.425095691060005,Sell,1.1397627381481168,1.1304039206383616,1.1374108583793021,1.1048991813334497,1.0486469791940831,0.9974920722982864
936,7/26/2015,BTC,-9.757685848442254,10.812761109001134,Sell,1.1532917100918483,1.1365547514456098,1.142005220762275,1.1114939561884558,1.0540785581865,1.0002909893149705
937,7/27/2015,BTC,-8.184021023173283,8.913504070178057,Sell,1.1664808295638407,1.1417498876050685,1.147203273329865,1.11697972238588,1.0595011450486997,1.0029080666286883
938,7/28/2015,BTC,-8.866189989785479,9.728760367630551,Sell,1.1810968835129498,1.149589390340553,1.1521534819816828,1.1229112068994103,1.0646627803638464,1.00565905573674
939,7/29/2015,BTC,-8.645143392169786,9.463255390221681,Sell,1.1807371262083688,1.15540009851711,1.155702260925153,1.1268143179555676,1.0691090041761289,1.0079537663124614
940,7/30/2015,BTC,-7.661487004389944,8.297173904840971,Sell,1.1788100089432147,1.1586654742377767,1.155870212277752,1.1294006963763106,1.0733481603162809,1.009659565876967
941,7/31/2015,BTC,-8.18031226870618,8.909104867188722,Sell,1.171949028002822,1.1618290390590207,1.1538631446781549,1.1325984689379451,1.0773998801974884,1.0113893443852102
942,8/1/2015,BTC,-8.325311084964525,9.08136278780336,Sell,1.1603928669303518,1.1620606447742465,1.1464151074765476,1.1346947851852236,1.0801581798228845,1.0120023332697803
943,8/2/2015,BTC,-8.611742962752356,9.423248940224793,Sell,1.1476975577251183,1.1616868759275873,1.1419043484406437,1.135521520086426,1.0815665290215766,1.0116530536008164
944,8/3/2015,BTC,-12.38014063498828,14.129377431906608,Sell,1.1405596901319255,1.157266918437833,1.1391664129463925,1.1367044861105813,1.0838583494806977,1.0124241611604332
945,8/4/2015,BTC,-20.506507210692938,25.796460176991154,Sell,1.136592589729402,1.1536764273640936,1.1375689815810262,1.1368341712184666,1.0859788519564484,1.0134882998058494
946,8/5/2015,BTC,-16.704529319892103,20.05454700417626,Sell,1.1331018646460864,1.1477336334721786,1.1367236294022223,1.136652614407002,1.086752119144404,1.0139373627643598
947,8/6/2015,BTC,-16.402877697841724,19.621342512908768,Sell,1.1295863906260106,1.140155990922104,1.1348611550730614,1.1366930050294273,1.087740728868879,1.0146611555949139
948,8/7/2015,BTC,-17.398970815790417,21.063866864163106,Sell,1.1253995507591066,1.132399770267708,1.1342199877115322,1.1365159741788415,1.088749833363905,1.01550332119521
949,8/8/2015,BTC,-12.316318638824441,14.046306504961414,Sell,1.1059076107201342,1.1193858872631268,1.1302085628111764,1.134015057751647,1.0888612959172648,1.0154405373686728
950,8/9/2015,BTC,-19.873422518664498,24.802535118005963,Sell,1.0887629858369048,1.109320183557842,1.126637301147341,1.1305698258281842,1.089595520324049,1.0159422349148157
951,8/10/2015,BTC,-16.251424230915312,19.40501564554897,Sell,1.0733602008060215,1.1004690140704199,1.1235897076912351,1.1260551149867852,1.0904647139414192,1.0164388931667954
952,8/11/2015,BTC,-16.377355685239557,19.58483353336,Sell,1.0653985501453345,1.0950855554951513,1.1212770328823498,1.1197081424016957,1.0913857719820552,1.0168508830555034
953,8/12/2015,BTC,-16.786221325562288,20.17240605217081,Sell,1.0568084697469908,1.0891849462769423,1.1192699370251002,1.116249917257454,1.0928705024846748,1.0176010880861521
954,8/13/2015,BTC,-12.071059823868813,13.728198929373182,Sell,1.0604357709521024,1.0816916239515606,1.1140367924794028,1.112865010819342,1.0944507283455258,1.0184737370773622
955,8/14/2015,BTC,-13.783345281666215,15.98687089715536,Sell,1.0614505276051336,1.074082848368602,1.1093930213818648,1.1105083037600423,1.0963368267306628,1.019956430078986
956,8/15/2015,BTC,-12.329187778289564,14.06304728546408,Sell,1.0592874731992883,1.0656718999922263,1.1032113706721125,1.1084291813051383,1.0978009884674809,1.0209229811597484
957,8/16/2015,BTC,-10.753733665214693,12.04950538196714,Sell,1.0493316128949781,1.0568874842103426,1.0955833695751616,1.104970301671759,1.0978521277645132,1.021030242255132
958,8/17/2015,BTC,-11.64780461245284,13.183378818557955,Sell,1.040440369316251,1.0481125033430836,1.0877784741155327,1.1022086325478933,1.0980037282898973,1.0211865861398628
