,Date,symbolid,buyret,sellret,Action,mav5,mav10,mav20,mav30,mav50,mav100
3303,2016-07-28,GBPUSD=X,-1.4596792225922028,1.4813014724089024,Sell,0.9135994810626021,0.9160608472181064,0.9123146056295696,0.9343050520755565,0.9616723232436731,0.9783908902144546
3304,2016-07-29,GBPUSD=X,0.03555723042605319,-0.035544591753666754,None,0.9131350127883057,0.9154066700385706,0.9124390601172477,0.9324024840575006,0.9604161434024034,0.9783638318216484
3305,2016-08-01,GBPUSD=X,-1.2129691071575799,1.2278627024161937,Sell,0.9150040721076572,0.9159823182734692,0.912849235955952,0.9299121056885381,0.9593468749127202,0.9782694864912156
3306,2016-08-02,GBPUSD=X,-0.3665395571492369,0.3678880122401029,None,0.916773483501675,0.9160938376754758,0.9132103990787587,0.9271633284240314,0.958269158991872,0.97824589514406
3307,2016-08-03,GBPUSD=X,-1.0623207160412096,1.0737271419034133,Sell,0.9199750793204218,0.918318439238341,0.915158652133003,0.9247110391453269,0.9571541026529902,0.9783485591388508
3308,2016-08-04,GBPUSD=X,-0.7013805522208871,0.7063346460619568,Sell,0.9218523033876092,0.9193813213586274,0.9171768546283348,0.9219463034738065,0.9558941747818293,0.9783650577766617
3309,2016-08-05,GBPUSD=X,0.49606907341031015,-0.4936203753879709,None,0.9221018781815021,0.9192699696373531,0.9186212633859938,0.9193339301885843,0.9544855394120253,0.9781733121482026
3310,2016-08-08,GBPUSD=X,0.32692050512963533,-0.32585521760624125,None,0.9210385739568641,0.9197182085698946,0.9198620462837565,0.9192401668729345,0.9531212641011727,0.9780129677558335
3311,2016-08-09,GBPUSD=X,0.5794034392823333,-0.5760656948339382,Buy,0.919670641780772,0.9199586967294596,0.9208082460483404,0.9195357417438491,0.9516801950753567,0.9778956301645667
3312,2016-08-10,GBPUSD=X,0.6427249075890762,-0.6386203356270603,Buy,0.9158275936274712,0.9197156651904411,0.9206370442394646,0.9195098281613021,0.9504213551365269,0.9778688013139576
3313,2016-08-11,GBPUSD=X,0.8720322945340309,-0.8644936308884854,Buy,0.9122835452744072,0.9189560769812561,0.9210514413131381,0.9192330829579646,0.9492527601306301,0.9779121031594545
3314,2016-08-12,GBPUSD=X,2.470420413002672,-2.410861986362267,Buy,0.9105644442324905,0.9182330842908283,0.9203684606254576,0.9190865074952275,0.9479723408078086,0.9778613852309725
3315,2016-08-15,GBPUSD=X,2.977949463550811,-2.8918321631611676,Buy,0.9087863593903147,0.9167776618387249,0.9199405255778514,0.9188898537126635,0.9466206388100773,0.977740750225411
3316,2016-08-16,GBPUSD=X,3.343136866796903,-3.2349868294650364,Buy,0.9074077055436108,0.9153783047100212,0.9193103366856991,0.9186837214393316,0.9451546521671249,0.9775403349170848
3317,2016-08-17,GBPUSD=X,2.9714440915992846,-2.8856972122834335,Buy,0.9084502384914613,0.9139224502588843,0.9197269452614385,0.919538706335601,0.9437353885710865,0.9773134068066759
3318,2016-08-18,GBPUSD=X,2.2542644049917904,-2.2045676218093613,Buy,0.9094880337775715,0.9126334773522982,0.9196589911261142,0.9205195103181727,0.9423894437173923,0.9771282935627306
3319,2016-08-19,GBPUSD=X,1.0914012467949208,-1.0796182794325593,Buy,0.9131201576323132,0.9135580594974786,0.9200474029119972,0.9217746278919852,0.9412521584111295,0.9769948767587715
3320,2016-08-22,GBPUSD=X,1.6631408346494458,-1.6359329654731636,Buy,0.9158667712050289,0.9140429489246884,0.9204871654750634,0.92273188152883,0.9403753007689164,0.9769158797819442
3321,2016-08-23,GBPUSD=X,1.5339704578237967,-1.510795304179502,Buy,0.9201044660110802,0.915443979756186,0.9212591299360491,0.9237682602016555,0.9395548866884925,0.9768331032389135
3322,2016-08-24,GBPUSD=X,-0.013185723953068607,0.01318746281551153,None,0.9230440528364228,0.9174251997036111,0.922067018517912,0.9242332147019572,0.938918589852749,0.9768530245568564
3323,2016-08-25,GBPUSD=X,0.225470965324015,-0.2249637374136304,None,0.9263694977430811,0.919581788786384,0.9227060343835775,0.9251548086462925,0.9382275433411552,0.9769062621314505
3324,2016-08-26,GBPUSD=X,0.40411236627797553,-0.4024858711003443,None,0.9274443817347191,0.921947264679273,0.9235010106570432,0.925453086197372,0.9373676421976264,0.9770183687255258
3325,2016-08-29,GBPUSD=X,-0.8551604787436329,0.862536550437687,Sell,0.9291408519360436,0.9241588073134176,0.9238626104090463,0.9258880679677542,0.9359936539266781,0.9770222272544877
3326,2016-08-30,GBPUSD=X,-0.48268675026013064,0.4850279157444959,None,0.9293903228582364,0.9264036637311478,0.9242475964123289,0.926169486513034,0.9344496091178964,0.9769242834673635
3327,2016-08-31,GBPUSD=X,-0.8050741288485375,0.8116081763035687,Sell,0.9285569961483336,0.9274585746210888,0.9240264045086433,0.9267802603180608,0.9328772517508888,0.9767804548382972
3328,2016-09-01,GBPUSD=X,-0.7430503209301276,0.7486128914223622,Sell,0.9277850446576286,0.9287400296765997,0.9239895515199229,0.927123634864597,0.9311933435141847,0.9767193220742478
3329,2016-09-02,GBPUSD=X,-1.4134171806685192,1.4336810753028395,Sell,0.9295228534783054,0.9301052922020542,0.9251006885287496,0.927789677601391,0.9299798253704019,0.9767334996012739
3330,2016-09-05,GBPUSD=X,-2.375146114812776,2.4329317999349787,Sell,0.932442523265284,0.9323652696133655,0.9264094162976455,0.9287504071115313,0.9303320978149208,0.9767136977042351
3331,2016-09-06,GBPUSD=X,-2.5861117140773326,2.6547669532364315,Sell,0.935933658967834,0.9341914056154121,0.9279774606838536,0.9298096747723146,0.9310179447918729,0.9766257656434327
3332,2016-09-07,GBPUSD=X,-3.044925050406011,3.14055252083405,Sell,0.9411619195416244,0.9363327794910261,0.9299878352829476,0.9309883725084604,0.9316635176275887,0.9765128623088777
3333,2016-09-08,GBPUSD=X,-2.2428023183720613,2.2942579897557325,Sell,0.944604252829381,0.9376052009593098,0.9316471692893173,0.931757822127434,0.9320149033497864,0.9763611732448574
3334,2016-09-09,GBPUSD=X,-2.6056590930605528,2.675370117808251,Sell,0.9457166706999258,0.9390338460196014,0.9335100820553078,0.9327114430789049,0.9325917689725881,0.9762747348903875
3335,2016-09-12,GBPUSD=X,-2.573388703217616,2.6413611937897707,Sell,0.9460332998032542,0.9406730482844353,0.9354082773102381,0.933454610301274,0.9331766439997856,0.9760791360352583
3336,2016-09-13,GBPUSD=X,-3.6746542196485765,3.8148362612970166,Sell,0.9469612169981452,0.9428834137563147,0.9375940707381738,0.9343844222846289,0.9338272240468185,0.9758542945069645
3337,2016-09-14,GBPUSD=X,-3.501347167537616,3.6283896870731747,Sell,0.9443509896218512,0.9442279279104158,0.9387694802266155,0.934647445782057,0.9347655907091786,0.9755011842735765
3338,2016-09-15,GBPUSD=X,-3.8393107545331873,3.992599038815836,Sell,0.9439387383462998,0.945801281370013,0.9401913268098825,0.9351344376541615,0.9358847684248274,0.97525842740016
3339,2016-09-16,GBPUSD=X,-6.38104662933181,6.815977320390609,Sell,0.9436905718452093,0.9462511415582727,0.9411197922970852,0.9360518365065272,0.9369941011166023,0.9749519839817259
3340,2016-09-19,GBPUSD=X,-4.467796433076787,4.676743826961927,Sell,0.9407654394182658,0.9450064187704137,0.9417095683905735,0.9366142957351374,0.9378220526404827,0.9745799246437724
3341,2016-09-20,GBPUSD=X,-5.393032064584535,5.700459683124137,Sell,0.937283913408472,0.9438006391141174,0.9420898498660426,0.9373495179499624,0.9386196095219083,0.9741593473363745
3342,2016-09-21,GBPUSD=X,-5.4395999177533465,5.7525136452702075,Sell,0.9349907556817884,0.9413864020327928,0.9420297960119408,0.9379856545236803,0.938890682314195,0.9737578439557881
3343,2016-09-22,GBPUSD=X,-6.508229832365641,6.9612863471256725,Sell,0.9323809890426648,0.9398795723187163,0.9419745401325972,0.9386734565754706,0.9394218163567152,0.9733828373604514
3344,2016-09-23,GBPUSD=X,-6.612064071324153,7.080212241090811,Sell,0.9307038496061855,0.938905647290197,0.9422119012525082,0.939606047770343,0.9396532568477695,0.9730195088370546
3345,2016-09-26,GBPUSD=X,-6.128097218647954,6.5281485056520205,Sell,0.9308070106480224,0.9374480149944773,0.9423257472618772,0.9404174443006843,0.9399423270370303,0.9726526050568365
3346,2016-09-27,GBPUSD=X,-5.78696171787657,6.142421286263322,Sell,0.9303742805682889,0.9354542645383505,0.9424803577325728,0.941271391050324,0.9401618231310488,0.9722889319895692
3347,2016-09-28,GBPUSD=X,-5.438675228782486,5.751479520766933,Sell,0.9313638773086602,0.9347581892435136,0.9428106557081626,0.9418302746627649,0.9406335350606435,0.9718891670254439
3348,2016-09-29,GBPUSD=X,-5.751519804041716,6.102506684546372,Sell,0.9320252093367019,0.9337631828574268,0.9430936391192926,0.942437632992517,0.9409300575489437,0.9715269260133524
3349,2016-09-30,GBPUSD=X,-5.454107860259305,5.7687412290721385,Sell,0.9309018355269811,0.9323792928110282,0.9426368772893812,0.9426111555899034,0.9411826053589616,0.9711442081636038
3350,2016-10-03,GBPUSD=X,-5.509608640546137,5.830866568841753,Sell,0.9308956124325516,0.9324408815971325,0.9420124517419244,0.9429897766508709,0.9415734567756143,0.9708242147162655
3351,2016-10-04,GBPUSD=X,-4.9114606195888815,5.1651446657941635,Sell,0.92984263338796,0.9317181638339469,0.941034467943024,0.9429914610399587,0.9418922366514564,0.9703897805597055
3352,2016-10-05,GBPUSD=X,-4.3711422146858965,4.570944708446767,Sell,0.9265193382444143,0.9306008646098999,0.9392681033575737,0.9425890961909287,0.9419950736541849,0.9698807718011866
3353,2016-10-06,GBPUSD=X,-4.074370251899251,4.247426118127651,Sell,0.9231189707054903,0.9292717059811967,0.9378679442154328,0.9421397867891519,0.9419998959333872,0.9692770606473101
3354,2016-10-07,GBPUSD=X,-1.8622307260006576,1.897567816934309,Sell,0.915823463968269,0.9251261262005026,0.9353908934827702,0.9410324981765206,0.9416986850528534,0.9685099475081491
3355,2016-10-10,GBPUSD=X,-1.7591067591389287,1.7906054201136445,Sell,0.9094294634395081,0.9219780359744192,0.9331484580180969,0.9401475872144702,0.9413537960999232,0.9678326258415961
3356,2016-10-11,GBPUSD=X,-0.8443324790071483,0.8515221571458786,Sell,0.9028959666537681,0.9182391364329539,0.9303528268435343,0.9391098979446479,0.9409418465344395,0.9671176922749934
3357,2016-10-12,GBPUSD=X,-0.32926187680084595,0.3303495920676802,None,0.8971373911612924,0.9137440739294145,0.9278560662156645,0.9379697808590886,0.9402274208267591,0.9662700960336472
3358,2016-10-13,GBPUSD=X,0.9597388840707266,-0.9506154578834414,Buy,0.8897383880836701,0.9084020174738222,0.9247887575438781,0.936520685866563,0.9394101461321537,0.9653097810919604
3359,2016-10-14,GBPUSD=X,2.019972263018577,-1.9799772713237629,Buy,0.8879054323498167,0.9038352902988426,0.9218876389788776,0.9347989309213746,0.9389154455540336,0.9643836730548775
3360,2016-10-17,GBPUSD=X,2.5102517885225994,-2.4487812142937826,Buy,0.8850210578815274,0.8991904669538335,0.919656977508103,0.9329127694472292,0.9384053061558699,0.9634336974567886
3361,2016-10-18,GBPUSD=X,1.475575662740547,-1.4541190361360479,Buy,0.883997898243256,0.8953918255970895,0.9174436523206172,0.9310569745192593,0.9380175626348253,0.9624959447647174
3362,2016-10-19,GBPUSD=X,0.6813678720094529,-0.6767566694918625,Buy,0.8850519733707304,0.8929858934193343,0.9156873936303248,0.9290810758946508,0.9377241834827474,0.9616618297672046
3363,2016-10-20,GBPUSD=X,1.068225499082942,-1.0569350493767615,Buy,0.8872073458835195,0.8902977280064628,0.9136853005001081,0.9272600933421971,0.9373850705725074,0.960856590911058
3364,2016-10-21,GBPUSD=X,2.422815834992331,-2.3655040288050655,Buy,0.8884053187403044,0.889940195396646,0.911391664904706,0.9254424158074267,0.9371098086910914,0.960054361828469
3365,2016-10-24,GBPUSD=X,2.903321109311574,-2.8214066154652495,Buy,0.8895884343155955,0.889039051823873,0.9093154024661216,0.9235826311213243,0.9368059507921259,0.9591991657949784
3366,2016-10-25,GBPUSD=X,2.4790729995653793,-2.41910170242845,Buy,0.8902243982908615,0.8887982887615226,0.9072566968973349,0.921551043386446,0.9365315894881079,0.9582801084215062
3367,2016-10-26,GBPUSD=X,2.304403317394632,-2.2524967085193137,Buy,0.8890007163401975,0.8886966221645554,0.9048782625579207,0.9197554620096866,0.9359674367176914,0.9572580046223229
3368,2016-10-27,GBPUSD=X,1.6921378196562253,-1.6639809683784201,Buy,0.8888479746364963,0.8896781392669266,0.902600058312258,0.9179174830758268,0.9354585256943808,0.9562809078405149
3369,2016-10-28,GBPUSD=X,1.9608310321681088,-1.9231218619133017,Buy,0.8882750524617177,0.8899754917150466,0.9003926291817618,0.9159927751736183,0.9347095488059967,0.9553276331448657
3370,2016-10-31,GBPUSD=X,0.8873622910319012,-0.8795574300694997,Buy,0.8888907374247715,0.8908765214343601,0.8984566556895861,0.9147315937670153,0.9341816180340272,0.954601803141701
3371,2016-11-01,GBPUSD=X,2.098895881394869,-2.055747873936953,Buy,0.8898240669316078,0.8916587357399175,0.8968844329149739,0.9134378559755127,0.9335522087122818,0.9538638636089877
3372,2016-11-02,GBPUSD=X,1.5144767966793538,-1.4918825811540581,Buy,0.891422352925176,0.8918609279921555,0.895771701572625,0.9123231199714709,0.9328717819517953,0.9532208626103319
3373,2016-11-03,GBPUSD=X,1.044401064312206,-1.03360607150067,Buy,0.8930660926794537,0.8926042838043842,0.8947633096469577,0.9111907161601585,0.9321762380784009,0.9525167727746018
3374,2016-11-04,GBPUSD=X,-0.12831997869888756,0.1284848504315983,None,0.8980296835199645,0.8947733816627168,0.8956249511691627,0.9103148234518802,0.9317608360064622,0.9518408698062549
3375,2016-11-07,GBPUSD=X,-0.062374540298026915,0.0624134704132695,None,0.9025988905440689,0.8973213539385356,0.8963987334935466,0.9097066339888249,0.9314242973861326,0.9509192823740242
3376,2016-11-08,GBPUSD=X,0.09928011832964767,-0.0991816506694998,None,0.9056439264115712,0.8993170391968822,0.8972765727150646,0.9089911556266937,0.9310786743209278,0.9499600888106551
3377,2016-11-09,GBPUSD=X,0.8369859143560587,-0.8300386081223632,Buy,0.908509285790013,0.9015392033552981,0.8983411353880612,0.9081411254647916,0.9307392000829261,0.9489922947133258
3378,2016-11-10,GBPUSD=X,0.7760357206689994,-0.770059781692567,Buy,0.910931908449849,0.903612609642351,0.8999076088811385,0.9073503967241824,0.9304327577089664,0.9480095664695569
3379,2016-11-11,GBPUSD=X,0.2895641402494098,-0.28872808724592636,None,0.9128484683017166,0.9070850042972979,0.9017914847321311,0.9070226334306691,0.9300663028585224,0.9472445152958237
3380,2016-11-14,GBPUSD=X,0.7474230288686101,-0.741878061391632,Buy,0.9147419496697754,0.9103559111279277,0.9038657803236335,0.9067926919882215,0.929670387787495,0.9472745089879058
3381,2016-11-15,GBPUSD=X,1.6623337207027022,-1.6351520370067707,Buy,0.9171634567657398,0.9130772798286598,0.9056079213739663,0.9066272506593124,0.9291590425463007,0.9474159683223312
3382,2016-11-16,GBPUSD=X,1.7232908384444912,-1.6940966264858637,Buy,0.918838407564144,0.9153521002991603,0.9068339877638829,0.9066206690916516,0.9284274535568853,0.9474581194269882
3383,2016-11-17,GBPUSD=X,1.4901406073562606,-1.4682614473077726,Buy,0.9198605517474642,0.9170666922585344,0.908091030757295,0.9065489934680063,0.9278207790832387,0.947431541673562
